state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
4,dm_disease,0,0,NA,Proportion,"0 (0, NaN)",4,caste,Schedule Tribe,Chandigarh,North
4,dm_diagnosed,0,0,NA,Proportion,"0 (0, NaN)",4,caste,Schedule Tribe,Chandigarh,North
4,dm_treated,0,0,NA,Proportion,"0 (0, NaN)",4,caste,Schedule Tribe,Chandigarh,North
4,dm_controlled,0,0,NA,Proportion,"0 (0, NaN)",4,caste,Schedule Tribe,Chandigarh,North
5,dm_screened,42.4,39.7,45.1,Proportion,"42.4 (39.7, 45.1)",16167,caste,General,Uttarakhand,Central
5,dm_disease,0,0,0,Proportion,"0 (0, 0)",16167,caste,General,Uttarakhand,Central
5,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",16167,caste,General,Uttarakhand,Central
5,dm_treated,0,0,0,Proportion,"0 (0, 0)",16167,caste,General,Uttarakhand,Central
5,dm_controlled,0,0,0,Proportion,"0 (0, 0)",16167,caste,General,Uttarakhand,Central
5,dm_screened,38,34.3,41.8,Proportion,"38 (34.3, 41.8)",5338,caste,OBC,Uttarakhand,Central
5,dm_disease,0,0,0,Proportion,"0 (0, 0)",5338,caste,OBC,Uttarakhand,Central
5,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",5338,caste,OBC,Uttarakhand,Central
5,dm_treated,0,0,0,Proportion,"0 (0, 0)",5338,caste,OBC,Uttarakhand,Central
5,dm_controlled,0,0,0,Proportion,"0 (0, 0)",5338,caste,OBC,Uttarakhand,Central
5,dm_screened,0,0,0,Proportion,"0 (0, 0)",5567,caste,Schedule Caste,Uttarakhand,Central
5,dm_disease,0,0,0,Proportion,"0 (0, 0)",5567,caste,Schedule Caste,Uttarakhand,Central
5,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",5567,caste,Schedule Caste,Uttarakhand,Central
5,dm_treated,0,0,0,Proportion,"0 (0, 0)",5567,caste,Schedule Caste,Uttarakhand,Central
5,dm_controlled,0,0,0,Proportion,"0 (0, 0)",5567,caste,Schedule Caste,Uttarakhand,Central
5,dm_screened,0,0,NA,Proportion,"0 (0, NaN)",744,caste,Schedule Tribe,Uttarakhand,Central
5,dm_disease,0,0,0,Proportion,"0 (0, 0)",744,caste,Schedule Tribe,Uttarakhand,Central
5,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",744,caste,Schedule Tribe,Uttarakhand,Central
5,dm_treated,0,0,0,Proportion,"0 (0, 0)",744,caste,Schedule Tribe,Uttarakhand,Central
5,dm_controlled,0,0,0,Proportion,"0 (0, 0)",744,caste,Schedule Tribe,Uttarakhand,Central
6,dm_screened,49.7,47.8,51.5,Proportion,"49.7 (47.8, 51.5)",20661,caste,General,Haryana,North
6,dm_disease,0,0,0,Proportion,"0 (0, 0)",20661,caste,General,Haryana,North
6,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",20661,caste,General,Haryana,North
6,dm_treated,0,0,0,Proportion,"0 (0, 0)",20661,caste,General,Haryana,North
6,dm_controlled,0,0,0,Proportion,"0 (0, 0)",20661,caste,General,Haryana,North
6,dm_screened,40.8,38.9,42.7,Proportion,"40.8 (38.9, 42.7)",14465,caste,OBC,Haryana,North
6,dm_disease,0,0,0,Proportion,"0 (0, 0)",14465,caste,OBC,Haryana,North
6,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",14465,caste,OBC,Haryana,North
6,dm_treated,0,0,0,Proportion,"0 (0, 0)",14465,caste,OBC,Haryana,North
6,dm_controlled,0,0,0,Proportion,"0 (0, 0)",14465,caste,OBC,Haryana,North
6,dm_screened,39.5,37.5,41.5,Proportion,"39.5 (37.5, 41.5)",13836,caste,Schedule Caste,Haryana,North
6,dm_disease,0,0,0,Proportion,"0 (0, 0)",13836,caste,Schedule Caste,Haryana,North
6,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",13836,caste,Schedule Caste,Haryana,North
6,dm_treated,1.8,1.6,2.1,Proportion,"1.8 (1.6, 2.1)",13836,caste,Schedule Caste,Haryana,North
6,dm_controlled,0,0,0,Proportion,"0 (0, 0)",13836,caste,Schedule Caste,Haryana,North
6,dm_screened,0,0,0,Proportion,"0 (0, 0)",479,caste,Schedule Tribe,Haryana,North
6,dm_disease,0,0,0,Proportion,"0 (0, 0)",479,caste,Schedule Tribe,Haryana,North
6,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",479,caste,Schedule Tribe,Haryana,North
6,dm_treated,0,0,0,Proportion,"0 (0, 0)",479,caste,Schedule Tribe,Haryana,North
6,dm_controlled,0,0,0,Proportion,"0 (0, 0)",479,caste,Schedule Tribe,Haryana,North
7,dm_screened,62.1,59.6,64.5,Proportion,"62.1 (59.6, 64.5)",11407,caste,General,Nct Of Delhi,North
7,dm_disease,0,0,0,Proportion,"0 (0, 0)",11407,caste,General,Nct Of Delhi,North
7,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",11407,caste,General,Nct Of Delhi,North
7,dm_treated,0,0,0,Proportion,"0 (0, 0)",11407,caste,General,Nct Of Delhi,North
7,dm_controlled,0,0,0,Proportion,"0 (0, 0)",11407,caste,General,Nct Of Delhi,North
7,dm_screened,59.1,55.7,62.4,Proportion,"59.1 (55.7, 62.4)",4414,caste,OBC,Nct Of Delhi,North
7,dm_disease,0,0,0,Proportion,"0 (0, 0)",4414,caste,OBC,Nct Of Delhi,North
7,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",4414,caste,OBC,Nct Of Delhi,North
7,dm_treated,0,0,0,Proportion,"0 (0, 0)",4414,caste,OBC,Nct Of Delhi,North
7,dm_controlled,0,0,0,Proportion,"0 (0, 0)",4414,caste,OBC,Nct Of Delhi,North
7,dm_screened,51.9,48.9,54.9,Proportion,"51.9 (48.9, 54.9)",5232,caste,Schedule Caste,Nct Of Delhi,North
7,dm_disease,0,0,0,Proportion,"0 (0, 0)",5232,caste,Schedule Caste,Nct Of Delhi,North
7,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",5232,caste,Schedule Caste,Nct Of Delhi,North
7,dm_treated,0,0,0,Proportion,"0 (0, 0)",5232,caste,Schedule Caste,Nct Of Delhi,North
7,dm_controlled,0,0,0,Proportion,"0 (0, 0)",5232,caste,Schedule Caste,Nct Of Delhi,North
7,dm_screened,48.4,39.8,57.2,Proportion,"48.4 (39.8, 57.2)",288,caste,Schedule Tribe,Nct Of Delhi,North
7,dm_disease,0,0,0,Proportion,"0 (0, 0)",288,caste,Schedule Tribe,Nct Of Delhi,North
7,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",288,caste,Schedule Tribe,Nct Of Delhi,North
7,dm_treated,0,0,0,Proportion,"0 (0, 0)",288,caste,Schedule Tribe,Nct Of Delhi,North
7,dm_controlled,0,0,0,Proportion,"0 (0, 0)",288,caste,Schedule Tribe,Nct Of Delhi,North
8,dm_screened,0,0,0,Proportion,"0 (0, 0)",18032,caste,General,Rajasthan,North
8,dm_disease,0,0,0,Proportion,"0 (0, 0)",18032,caste,General,Rajasthan,North
8,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",18032,caste,General,Rajasthan,North
8,dm_treated,2.1,1.8,2.5,Proportion,"2.1 (1.8, 2.5)",18032,caste,General,Rajasthan,North
8,dm_controlled,2.5,2.1,3,Proportion,"2.5 (2.1, 3)",18032,caste,General,Rajasthan,North
8,dm_screened,18.6,17.2,20.2,Proportion,"18.6 (17.2, 20.2)",42367,caste,OBC,Rajasthan,North
8,dm_disease,2.9,2.6,3.2,Proportion,"2.9 (2.6, 3.2)",42367,caste,OBC,Rajasthan,North
8,dm_diagnosed,2.3,2,2.7,Proportion,"2.3 (2, 2.7)",42367,caste,OBC,Rajasthan,North
8,dm_treated,1.1,1,1.3,Proportion,"1.1 (1, 1.3)",42367,caste,OBC,Rajasthan,North
8,dm_controlled,1.7,1.4,2,Proportion,"1.7 (1.4, 2)",42367,caste,OBC,Rajasthan,North
8,dm_screened,0,0,0,Proportion,"0 (0, 0)",20498,caste,Schedule Caste,Rajasthan,North
8,dm_disease,2.2,1.9,2.5,Proportion,"2.2 (1.9, 2.5)",20498,caste,Schedule Caste,Rajasthan,North
8,dm_diagnosed,1.7,1.4,2.1,Proportion,"1.7 (1.4, 2.1)",20498,caste,Schedule Caste,Rajasthan,North
8,dm_treated,0.8,0.7,1,Proportion,"0.8 (0.7, 1)",20498,caste,Schedule Caste,Rajasthan,North
8,dm_controlled,1.2,1,1.5,Proportion,"1.2 (1, 1.5)",20498,caste,Schedule Caste,Rajasthan,North
8,dm_screened,0,0,0,Proportion,"0 (0, 0)",14479,caste,Schedule Tribe,Rajasthan,North
8,dm_disease,0,0,0,Proportion,"0 (0, 0)",14479,caste,Schedule Tribe,Rajasthan,North
8,dm_diagnosed,1.7,1.2,2.5,Proportion,"1.7 (1.2, 2.5)",14479,caste,Schedule Tribe,Rajasthan,North
8,dm_treated,0.5,0.4,0.7,Proportion,"0.5 (0.4, 0.7)",14479,caste,Schedule Tribe,Rajasthan,North
8,dm_controlled,1.4,0.9,2.1,Proportion,"1.4 (0.9, 2.1)",14479,caste,Schedule Tribe,Rajasthan,North
9,dm_screened,31.5,30.2,32.8,Proportion,"31.5 (30.2, 32.8)",41203,caste,General,Uttar Pradesh,Central
9,dm_disease,6.4,6,6.9,Proportion,"6.4 (6, 6.9)",41203,caste,General,Uttar Pradesh,Central
9,dm_diagnosed,4.9,4.4,5.3,Proportion,"4.9 (4.4, 5.3)",41203,caste,General,Uttar Pradesh,Central
9,dm_treated,2.4,2.2,2.6,Proportion,"2.4 (2.2, 2.6)",41203,caste,General,Uttar Pradesh,Central
9,dm_controlled,3.3,2.9,3.7,Proportion,"3.3 (2.9, 3.7)",41203,caste,General,Uttar Pradesh,Central
9,dm_screened,24.5,23.6,25.4,Proportion,"24.5 (23.6, 25.4)",99628,caste,OBC,Uttar Pradesh,Central
9,dm_disease,4.3,4.1,4.6,Proportion,"4.3 (4.1, 4.6)",99628,caste,OBC,Uttar Pradesh,Central
9,dm_diagnosed,3.2,3,3.5,Proportion,"3.2 (3, 3.5)",99628,caste,OBC,Uttar Pradesh,Central
9,dm_treated,1.4,1.3,1.5,Proportion,"1.4 (1.3, 1.5)",99628,caste,OBC,Uttar Pradesh,Central
9,dm_controlled,2.3,2,2.5,Proportion,"2.3 (2, 2.5)",99628,caste,OBC,Uttar Pradesh,Central
9,dm_screened,23.1,22,24.2,Proportion,"23.1 (22, 24.2)",47826,caste,Schedule Caste,Uttar Pradesh,Central
9,dm_disease,3.7,3.4,3.9,Proportion,"3.7 (3.4, 3.9)",47826,caste,Schedule Caste,Uttar Pradesh,Central
9,dm_diagnosed,2.6,2.4,2.9,Proportion,"2.6 (2.4, 2.9)",47826,caste,Schedule Caste,Uttar Pradesh,Central
9,dm_treated,1,0.9,1.1,Proportion,"1 (0.9, 1.1)",47826,caste,Schedule Caste,Uttar Pradesh,Central
9,dm_controlled,1.9,1.7,2.2,Proportion,"1.9 (1.7, 2.2)",47826,caste,Schedule Caste,Uttar Pradesh,Central
9,dm_screened,0,0,0,Proportion,"0 (0, 0)",3396,caste,Schedule Tribe,Uttar Pradesh,Central
9,dm_disease,0,0,0,Proportion,"0 (0, 0)",3396,caste,Schedule Tribe,Uttar Pradesh,Central
9,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3396,caste,Schedule Tribe,Uttar Pradesh,Central
9,dm_treated,0,0,0,Proportion,"0 (0, 0)",3396,caste,Schedule Tribe,Uttar Pradesh,Central
9,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3396,caste,Schedule Tribe,Uttar Pradesh,Central
10,dm_screened,0,0,0,Proportion,"0 (0, 0)",15542,caste,General,Bihar,East
10,dm_disease,0,0,0,Proportion,"0 (0, 0)",15542,caste,General,Bihar,East
10,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",15542,caste,General,Bihar,East
10,dm_treated,0,0,0,Proportion,"0 (0, 0)",15542,caste,General,Bihar,East
10,dm_controlled,0,0,0,Proportion,"0 (0, 0)",15542,caste,General,Bihar,East
10,dm_screened,15.8,14.8,16.8,Proportion,"15.8 (14.8, 16.8)",46829,caste,OBC,Bihar,East
10,dm_disease,5,4.7,5.3,Proportion,"5 (4.7, 5.3)",46829,caste,OBC,Bihar,East
10,dm_diagnosed,3.7,3.4,4,Proportion,"3.7 (3.4, 4)",46829,caste,OBC,Bihar,East
10,dm_treated,1.9,1.7,2.1,Proportion,"1.9 (1.7, 2.1)",46829,caste,OBC,Bihar,East
10,dm_controlled,2.4,2.2,2.7,Proportion,"2.4 (2.2, 2.7)",46829,caste,OBC,Bihar,East
10,dm_screened,0,0,0,Proportion,"0 (0, 0)",20583,caste,Schedule Caste,Bihar,East
10,dm_disease,0,0,0,Proportion,"0 (0, 0)",20583,caste,Schedule Caste,Bihar,East
10,dm_diagnosed,2.5,2.2,2.9,Proportion,"2.5 (2.2, 2.9)",20583,caste,Schedule Caste,Bihar,East
10,dm_treated,1.1,0.9,1.3,Proportion,"1.1 (0.9, 1.3)",20583,caste,Schedule Caste,Bihar,East
10,dm_controlled,1.7,1.4,2,Proportion,"1.7 (1.4, 2)",20583,caste,Schedule Caste,Bihar,East
10,dm_screened,0,0,0,Proportion,"0 (0, 0)",2894,caste,Schedule Tribe,Bihar,East
10,dm_disease,0,0,0,Proportion,"0 (0, 0)",2894,caste,Schedule Tribe,Bihar,East
10,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",2894,caste,Schedule Tribe,Bihar,East
10,dm_treated,0,0,0,Proportion,"0 (0, 0)",2894,caste,Schedule Tribe,Bihar,East
10,dm_controlled,0,0,0,Proportion,"0 (0, 0)",2894,caste,Schedule Tribe,Bihar,East
11,dm_screened,40.3,32.2,48.9,Proportion,"40.3 (32.2, 48.9)",652,caste,General,Sikkim,North East
11,dm_disease,0,0,0,Proportion,"0 (0, 0)",652,caste,General,Sikkim,North East
11,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",652,caste,General,Sikkim,North East
11,dm_treated,0,0,0,Proportion,"0 (0, 0)",652,caste,General,Sikkim,North East
11,dm_controlled,0,0,0,Proportion,"0 (0, 0)",652,caste,General,Sikkim,North East
11,dm_screened,40.5,36.3,44.7,Proportion,"40.5 (36.3, 44.7)",3005,caste,OBC,Sikkim,North East
11,dm_disease,0,0,0,Proportion,"0 (0, 0)",3005,caste,OBC,Sikkim,North East
11,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3005,caste,OBC,Sikkim,North East
11,dm_treated,0,0,0,Proportion,"0 (0, 0)",3005,caste,OBC,Sikkim,North East
11,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3005,caste,OBC,Sikkim,North East
11,dm_screened,0,0,0,Proportion,"0 (0, 0)",400,caste,Schedule Caste,Sikkim,North East
11,dm_disease,0,0,0,Proportion,"0 (0, 0)",400,caste,Schedule Caste,Sikkim,North East
11,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",400,caste,Schedule Caste,Sikkim,North East
11,dm_treated,0,0,0,Proportion,"0 (0, 0)",400,caste,Schedule Caste,Sikkim,North East
11,dm_controlled,0,0,0,Proportion,"0 (0, 0)",400,caste,Schedule Caste,Sikkim,North East
11,dm_screened,33.7,30.1,37.5,Proportion,"33.7 (30.1, 37.5)",3421,caste,Schedule Tribe,Sikkim,North East
11,dm_disease,0,0,0,Proportion,"0 (0, 0)",3421,caste,Schedule Tribe,Sikkim,North East
11,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3421,caste,Schedule Tribe,Sikkim,North East
11,dm_treated,0,0,0,Proportion,"0 (0, 0)",3421,caste,Schedule Tribe,Sikkim,North East
11,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3421,caste,Schedule Tribe,Sikkim,North East
12,dm_screened,34.3,30.1,38.7,Proportion,"34.3 (30.1, 38.7)",4184,caste,General,Arunachal Pradesh,North East
12,dm_disease,0,0,0,Proportion,"0 (0, 0)",4184,caste,General,Arunachal Pradesh,North East
12,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",4184,caste,General,Arunachal Pradesh,North East
12,dm_treated,0,0,0,Proportion,"0 (0, 0)",4184,caste,General,Arunachal Pradesh,North East
12,dm_controlled,0,0,0,Proportion,"0 (0, 0)",4184,caste,General,Arunachal Pradesh,North East
12,dm_screened,40.5,32.1,49.5,Proportion,"40.5 (32.1, 49.5)",1718,caste,OBC,Arunachal Pradesh,North East
12,dm_disease,0,0,0,Proportion,"0 (0, 0)",1718,caste,OBC,Arunachal Pradesh,North East
12,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",1718,caste,OBC,Arunachal Pradesh,North East
12,dm_treated,0,0,0,Proportion,"0 (0, 0)",1718,caste,OBC,Arunachal Pradesh,North East
12,dm_controlled,0,0,0,Proportion,"0 (0, 0)",1718,caste,OBC,Arunachal Pradesh,North East
12,dm_screened,0,0,0,Proportion,"0 (0, 0)",2698,caste,Schedule Caste,Arunachal Pradesh,North East
12,dm_disease,0,0,0,Proportion,"0 (0, 0)",2698,caste,Schedule Caste,Arunachal Pradesh,North East
12,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",2698,caste,Schedule Caste,Arunachal Pradesh,North East
12,dm_treated,0,0,0,Proportion,"0 (0, 0)",2698,caste,Schedule Caste,Arunachal Pradesh,North East
12,dm_controlled,0,0,0,Proportion,"0 (0, 0)",2698,caste,Schedule Caste,Arunachal Pradesh,North East
12,dm_screened,29.8,27.8,31.9,Proportion,"29.8 (27.8, 31.9)",35642,caste,Schedule Tribe,Arunachal Pradesh,North East
12,dm_disease,3.6,3,4.2,Proportion,"3.6 (3, 4.2)",35642,caste,Schedule Tribe,Arunachal Pradesh,North East
12,dm_diagnosed,3,2.5,3.7,Proportion,"3 (2.5, 3.7)",35642,caste,Schedule Tribe,Arunachal Pradesh,North East
12,dm_treated,0.8,0.6,1,Proportion,"0.8 (0.6, 1)",35642,caste,Schedule Tribe,Arunachal Pradesh,North East
12,dm_controlled,2.5,2,3.1,Proportion,"2.5 (2, 3.1)",35642,caste,Schedule Tribe,Arunachal Pradesh,North East
13,dm_screened,0,0,0,Proportion,"0 (0, 0)",401,caste,General,Nagaland,North East
13,dm_disease,0,0,0,Proportion,"0 (0, 0)",401,caste,General,Nagaland,North East
13,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",401,caste,General,Nagaland,North East
13,dm_treated,0,0,0,Proportion,"0 (0, 0)",401,caste,General,Nagaland,North East
13,dm_controlled,0,0,0,Proportion,"0 (0, 0)",401,caste,General,Nagaland,North East
13,dm_screened,0,0,NA,Proportion,"0 (0, NaN)",105,caste,OBC,Nagaland,North East
13,dm_disease,0,0,0,Proportion,"0 (0, 0)",105,caste,OBC,Nagaland,North East
13,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",105,caste,OBC,Nagaland,North East
13,dm_treated,0,0,0,Proportion,"0 (0, 0)",105,caste,OBC,Nagaland,North East
13,dm_controlled,0,0,0,Proportion,"0 (0, 0)",105,caste,OBC,Nagaland,North East
13,dm_screened,0,0,0,Proportion,"0 (0, 0)",437,caste,Schedule Caste,Nagaland,North East
13,dm_disease,0,0,0,Proportion,"0 (0, 0)",437,caste,Schedule Caste,Nagaland,North East
13,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",437,caste,Schedule Caste,Nagaland,North East
13,dm_treated,0,0,0,Proportion,"0 (0, 0)",437,caste,Schedule Caste,Nagaland,North East
13,dm_controlled,0,0,0,Proportion,"0 (0, 0)",437,caste,Schedule Caste,Nagaland,North East
13,dm_screened,0,0,0,Proportion,"0 (0, 0)",22284,caste,Schedule Tribe,Nagaland,North East
13,dm_disease,2.8,2.3,3.3,Proportion,"2.8 (2.3, 3.3)",22284,caste,Schedule Tribe,Nagaland,North East
13,dm_diagnosed,2.1,1.7,2.7,Proportion,"2.1 (1.7, 2.7)",22284,caste,Schedule Tribe,Nagaland,North East
13,dm_treated,1,0.8,1.2,Proportion,"1 (0.8, 1.2)",22284,caste,Schedule Tribe,Nagaland,North East
13,dm_controlled,1.3,0.9,1.8,Proportion,"1.3 (0.9, 1.8)",22284,caste,Schedule Tribe,Nagaland,North East
14,dm_screened,44,41.3,46.8,Proportion,"44 (41.3, 46.8)",6052,caste,General,Manipur,North East
14,dm_disease,0,0,0,Proportion,"0 (0, 0)",6052,caste,General,Manipur,North East
14,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",6052,caste,General,Manipur,North East
14,dm_treated,0,0,0,Proportion,"0 (0, 0)",6052,caste,General,Manipur,North East
14,dm_controlled,0,0,0,Proportion,"0 (0, 0)",6052,caste,General,Manipur,North East
14,dm_screened,39.2,36.1,42.4,Proportion,"39.2 (36.1, 42.4)",2587,caste,OBC,Manipur,North East
14,dm_disease,0,0,0,Proportion,"0 (0, 0)",2587,caste,OBC,Manipur,North East
14,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",2587,caste,OBC,Manipur,North East
14,dm_treated,0,0,0,Proportion,"0 (0, 0)",2587,caste,OBC,Manipur,North East
14,dm_controlled,0,0,0,Proportion,"0 (0, 0)",2587,caste,OBC,Manipur,North East
14,dm_screened,0,0,0,Proportion,"0 (0, 0)",1255,caste,Schedule Caste,Manipur,North East
14,dm_disease,0,0,0,Proportion,"0 (0, 0)",1255,caste,Schedule Caste,Manipur,North East
14,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",1255,caste,Schedule Caste,Manipur,North East
14,dm_treated,0,0,0,Proportion,"0 (0, 0)",1255,caste,Schedule Caste,Manipur,North East
14,dm_controlled,0,0,0,Proportion,"0 (0, 0)",1255,caste,Schedule Caste,Manipur,North East
14,dm_screened,0,0,0,Proportion,"0 (0, 0)",10318,caste,Schedule Tribe,Manipur,North East
14,dm_disease,0,0,0,Proportion,"0 (0, 0)",10318,caste,Schedule Tribe,Manipur,North East
14,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",10318,caste,Schedule Tribe,Manipur,North East
14,dm_treated,0,0,0,Proportion,"0 (0, 0)",10318,caste,Schedule Tribe,Manipur,North East
14,dm_controlled,0,0,0,Proportion,"0 (0, 0)",10318,caste,Schedule Tribe,Manipur,North East
15,dm_screened,0,0,0,Proportion,"0 (0, 0)",252,caste,General,Mizoram,North East
15,dm_disease,0,0,0,Proportion,"0 (0, 0)",252,caste,General,Mizoram,North East
15,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",252,caste,General,Mizoram,North East
15,dm_treated,0,0,0,Proportion,"0 (0, 0)",252,caste,General,Mizoram,North East
15,dm_controlled,0,0,0,Proportion,"0 (0, 0)",252,caste,General,Mizoram,North East
15,dm_screened,0,0,0,Proportion,"0 (0, 0)",184,caste,OBC,Mizoram,North East
15,dm_disease,0,0,0,Proportion,"0 (0, 0)",184,caste,OBC,Mizoram,North East
15,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",184,caste,OBC,Mizoram,North East
15,dm_treated,0,0,0,Proportion,"0 (0, 0)",184,caste,OBC,Mizoram,North East
15,dm_controlled,0,0,0,Proportion,"0 (0, 0)",184,caste,OBC,Mizoram,North East
15,dm_screened,0,0,0,Proportion,"0 (0, 0)",480,caste,Schedule Caste,Mizoram,North East
15,dm_disease,0,0,0,Proportion,"0 (0, 0)",480,caste,Schedule Caste,Mizoram,North East
15,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",480,caste,Schedule Caste,Mizoram,North East
15,dm_treated,0,0,0,Proportion,"0 (0, 0)",480,caste,Schedule Caste,Mizoram,North East
15,dm_controlled,0,0,0,Proportion,"0 (0, 0)",480,caste,Schedule Caste,Mizoram,North East
15,dm_screened,39.3,36.2,42.4,Proportion,"39.3 (36.2, 42.4)",17470,caste,Schedule Tribe,Mizoram,North East
15,dm_disease,0,0,0,Proportion,"0 (0, 0)",17470,caste,Schedule Tribe,Mizoram,North East
15,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",17470,caste,Schedule Tribe,Mizoram,North East
15,dm_treated,0,0,0,Proportion,"0 (0, 0)",17470,caste,Schedule Tribe,Mizoram,North East
15,dm_controlled,0,0,0,Proportion,"0 (0, 0)",17470,caste,Schedule Tribe,Mizoram,North East
16,dm_screened,38.3,34.2,42.6,Proportion,"38.3 (34.2, 42.6)",4993,caste,General,Tripura,North East
16,dm_disease,0,0,0,Proportion,"0 (0, 0)",4993,caste,General,Tripura,North East
16,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",4993,caste,General,Tripura,North East
16,dm_treated,0,0,0,Proportion,"0 (0, 0)",4993,caste,General,Tripura,North East
16,dm_controlled,0,0,0,Proportion,"0 (0, 0)",4993,caste,General,Tripura,North East
16,dm_screened,37.7,32.9,42.8,Proportion,"37.7 (32.9, 42.8)",3227,caste,OBC,Tripura,North East
16,dm_disease,0,0,0,Proportion,"0 (0, 0)",3227,caste,OBC,Tripura,North East
16,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",3227,caste,OBC,Tripura,North East
16,dm_treated,0,0,0,Proportion,"0 (0, 0)",3227,caste,OBC,Tripura,North East
16,dm_controlled,0,0,0,Proportion,"0 (0, 0)",3227,caste,OBC,Tripura,North East
16,dm_screened,35.1,31.6,38.8,Proportion,"35.1 (31.6, 38.8)",4073,caste,Schedule Caste,Tripura,North East
16,dm_disease,0,0,0,Proportion,"0 (0, 0)",4073,caste,Schedule Caste,Tripura,North East
16,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",4073,caste,Schedule Caste,Tripura,North East
16,dm_treated,0,0,0,Proportion,"0 (0, 0)",4073,caste,Schedule Caste,Tripura,North East
16,dm_controlled,0,0,0,Proportion,"0 (0, 0)",4073,caste,Schedule Caste,Tripura,North East
16,dm_screened,0,0,0,Proportion,"0 (0, 0)",5029,caste,Schedule Tribe,Tripura,North East
16,dm_disease,0,0,0,Proportion,"0 (0, 0)",5029,caste,Schedule Tribe,Tripura,North East
16,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",5029,caste,Schedule Tribe,Tripura,North East
16,dm_treated,0,0,0,Proportion,"0 (0, 0)",5029,caste,Schedule Tribe,Tripura,North East
16,dm_controlled,0,0,0,Proportion,"0 (0, 0)",5029,caste,Schedule Tribe,Tripura,North East
17,dm_screened,0,0,0,Proportion,"0 (0, 0)",1286,caste,General,Meghalaya,North East
17,dm_disease,0,0,0,Proportion,"0 (0, 0)",1286,caste,General,Meghalaya,North East
17,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",1286,caste,General,Meghalaya,North East
17,dm_treated,0,0,0,Proportion,"0 (0, 0)",1286,caste,General,Meghalaya,North East
17,dm_controlled,0,0,0,Proportion,"0 (0, 0)",1286,caste,General,Meghalaya,North East
17,dm_screened,0,0,0,Proportion,"0 (0, 0)",141,caste,OBC,Meghalaya,North East
17,dm_disease,0,0,0,Proportion,"0 (0, 0)",141,caste,OBC,Meghalaya,North East
17,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",141,caste,OBC,Meghalaya,North East
17,dm_treated,0,0,0,Proportion,"0 (0, 0)",141,caste,OBC,Meghalaya,North East
17,dm_controlled,0,0,0,Proportion,"0 (0, 0)",141,caste,OBC,Meghalaya,North East
17,dm_screened,0,0,NA,Proportion,"0 (0, NaN)",378,caste,Schedule Caste,Meghalaya,North East
17,dm_disease,0,0,0,Proportion,"0 (0, 0)",378,caste,Schedule Caste,Meghalaya,North East
17,dm_diagnosed,0,0,0,Proportion,"0 (0, 0)",378,caste,Schedule Caste,Meghalaya,North East
17,dm_treated,0,0,0,Proportion,"0 (0, 0)",378,caste,Schedule Caste,Meghalaya,North East
17,dm_controlled,0,0,0,Proportion,"0 (0, 0)",378,caste,Schedule Caste,Meghalaya,North East
