REGCODE,REGNAME,n5_state,v024,variable,estimate,lci,uci,strata,est_ci
6,Rajouri,Jammu & Kashmir,1,Uncontrolled,4.1,-3.3,11.4,Male,"4.1 (-3.3, 11.4)"
6,Rajouri,Jammu & Kashmir,1,NA,38.2,22,54.4,Male,"38.2 (22, 54.4)"
7,Kathua,Jammu & Kashmir,1,Untreated,16.1,0.9,31.2,Female,"16.1 (0.9, 31.2)"
7,Kathua,Jammu & Kashmir,1,Uncontrolled,22.4,7.1,37.7,Female,"22.4 (7.1, 37.7)"
7,Kathua,Jammu & Kashmir,1,NA,34.6,14.4,54.8,Female,"34.6 (14.4, 54.8)"
7,Kathua,Jammu & Kashmir,1,Untreated,43.9,20.2,67.7,Male,"43.9 (20.2, 67.7)"
7,Kathua,Jammu & Kashmir,1,Uncontrolled,7.6,-7.2,22.4,Male,"7.6 (-7.2, 22.4)"
7,Kathua,Jammu & Kashmir,1,NA,13.6,-4.3,31.5,Male,"13.6 (-4.3, 31.5)"
8,Baramula,Jammu & Kashmir,1,Untreated,25.4,12.3,38.6,Female,"25.4 (12.3, 38.6)"
8,Baramula,Jammu & Kashmir,1,Uncontrolled,19.2,10.1,28.3,Female,"19.2 (10.1, 28.3)"
8,Baramula,Jammu & Kashmir,1,NA,28.4,16.5,40.3,Female,"28.4 (16.5, 40.3)"
8,Baramula,Jammu & Kashmir,1,Untreated,20.9,7.7,34.1,Male,"20.9 (7.7, 34.1)"
8,Baramula,Jammu & Kashmir,1,Uncontrolled,29.3,15.9,42.6,Male,"29.3 (15.9, 42.6)"
8,Baramula,Jammu & Kashmir,1,NA,39.6,26.3,52.9,Male,"39.6 (26.3, 52.9)"
9,Bandipore,Jammu & Kashmir,1,Untreated,53.1,30.1,76.2,Female,"53.1 (30.1, 76.2)"
9,Bandipore,Jammu & Kashmir,1,Uncontrolled,15.7,4.7,26.8,Female,"15.7 (4.7, 26.8)"
9,Bandipore,Jammu & Kashmir,1,NA,20,9.7,30.3,Female,"20 (9.7, 30.3)"
9,Bandipore,Jammu & Kashmir,1,Untreated,65.3,46.2,84.3,Male,"65.3 (46.2, 84.3)"
9,Bandipore,Jammu & Kashmir,1,Uncontrolled,15.7,4,27.4,Male,"15.7 (4, 27.4)"
9,Bandipore,Jammu & Kashmir,1,NA,23.6,9.8,37.3,Male,"23.6 (9.8, 37.3)"
10,Srinagar,Jammu & Kashmir,1,Untreated,42.7,24.5,60.9,Female,"42.7 (24.5, 60.9)"
10,Srinagar,Jammu & Kashmir,1,Uncontrolled,25.2,12.3,38.1,Female,"25.2 (12.3, 38.1)"
10,Srinagar,Jammu & Kashmir,1,NA,29.6,17.9,41.3,Female,"29.6 (17.9, 41.3)"
10,Srinagar,Jammu & Kashmir,1,Untreated,43.5,25.7,61.2,Male,"43.5 (25.7, 61.2)"
10,Srinagar,Jammu & Kashmir,1,Uncontrolled,28.3,11,45.6,Male,"28.3 (11, 45.6)"
10,Srinagar,Jammu & Kashmir,1,NA,21,6.3,35.7,Male,"21 (6.3, 35.7)"
11,Ganderbal,Jammu & Kashmir,1,Untreated,39.6,21.9,57.3,Female,"39.6 (21.9, 57.3)"
11,Ganderbal,Jammu & Kashmir,1,Uncontrolled,22.6,7.1,38.2,Female,"22.6 (7.1, 38.2)"
11,Ganderbal,Jammu & Kashmir,1,NA,33.3,19.5,47,Female,"33.3 (19.5, 47)"
11,Ganderbal,Jammu & Kashmir,1,Untreated,51.1,36.4,65.7,Male,"51.1 (36.4, 65.7)"
11,Ganderbal,Jammu & Kashmir,1,Uncontrolled,16.5,6,27,Male,"16.5 (6, 27)"
11,Ganderbal,Jammu & Kashmir,1,NA,33.9,21,46.9,Male,"33.9 (21, 46.9)"
12,Pulwama,Jammu & Kashmir,1,Untreated,32.4,17.4,47.4,Female,"32.4 (17.4, 47.4)"
12,Pulwama,Jammu & Kashmir,1,Uncontrolled,17.2,5.5,29,Female,"17.2 (5.5, 29)"
12,Pulwama,Jammu & Kashmir,1,NA,36.2,19.8,52.7,Female,"36.2 (19.8, 52.7)"
12,Pulwama,Jammu & Kashmir,1,Untreated,34.5,12.4,56.7,Male,"34.5 (12.4, 56.7)"
12,Pulwama,Jammu & Kashmir,1,Uncontrolled,14.7,3.8,25.5,Male,"14.7 (3.8, 25.5)"
12,Pulwama,Jammu & Kashmir,1,NA,28.1,11.5,44.6,Male,"28.1 (11.5, 44.6)"
13,Shupiyan,Jammu & Kashmir,1,Untreated,56.1,39.4,72.9,Female,"56.1 (39.4, 72.9)"
13,Shupiyan,Jammu & Kashmir,1,Uncontrolled,4.7,-0,9.3,Female,"4.7 (0, 9.3)"
13,Shupiyan,Jammu & Kashmir,1,NA,17.4,7.5,27.2,Female,"17.4 (7.5, 27.2)"
13,Shupiyan,Jammu & Kashmir,1,Untreated,67,46.4,87.6,Male,"67 (46.4, 87.6)"
13,Shupiyan,Jammu & Kashmir,1,Uncontrolled,5.1,-0.7,10.9,Male,"5.1 (-0.7, 10.9)"
13,Shupiyan,Jammu & Kashmir,1,NA,13.7,3.9,23.5,Male,"13.7 (3.9, 23.5)"
14,Anantnag,Jammu & Kashmir,1,Untreated,26.8,9.1,44.4,Female,"26.8 (9.1, 44.4)"
14,Anantnag,Jammu & Kashmir,1,Uncontrolled,26.9,8.9,44.8,Female,"26.9 (8.9, 44.8)"
14,Anantnag,Jammu & Kashmir,1,NA,26.3,13.7,38.9,Female,"26.3 (13.7, 38.9)"
14,Anantnag,Jammu & Kashmir,1,Untreated,31.6,7.7,55.4,Male,"31.6 (7.7, 55.4)"
14,Anantnag,Jammu & Kashmir,1,Uncontrolled,9.4,-1.4,20.1,Male,"9.4 (-1.4, 20.1)"
14,Anantnag,Jammu & Kashmir,1,NA,25.8,7.9,43.8,Male,"25.8 (7.9, 43.8)"
15,Kulgam,Jammu & Kashmir,1,Untreated,18.1,3.1,33.2,Female,"18.1 (3.1, 33.2)"
15,Kulgam,Jammu & Kashmir,1,Uncontrolled,22.7,7.9,37.5,Female,"22.7 (7.9, 37.5)"
15,Kulgam,Jammu & Kashmir,1,NA,71.9,56.9,86.9,Female,"71.9 (56.9, 86.9)"
15,Kulgam,Jammu & Kashmir,1,Untreated,7,-6.3,20.4,Male,"7 (-6.3, 20.4)"
15,Kulgam,Jammu & Kashmir,1,Uncontrolled,0,0,0,Male,"0 (0, 0)"
15,Kulgam,Jammu & Kashmir,1,NA,52.8,28.3,77.3,Male,"52.8 (28.3, 77.3)"
16,Doda,Jammu & Kashmir,1,Untreated,10.7,-2.9,24.3,Female,"10.7 (-2.9, 24.3)"
16,Doda,Jammu & Kashmir,1,Uncontrolled,51.8,31,72.6,Female,"51.8 (31, 72.6)"
16,Doda,Jammu & Kashmir,1,NA,51.3,30.6,72,Female,"51.3 (30.6, 72)"
16,Doda,Jammu & Kashmir,1,Untreated,40.1,23.6,56.6,Male,"40.1 (23.6, 56.6)"
16,Doda,Jammu & Kashmir,1,Uncontrolled,50.6,25.7,75.5,Male,"50.6 (25.7, 75.5)"
16,Doda,Jammu & Kashmir,1,NA,62.9,44.9,81,Male,"62.9 (44.9, 81)"
17,Ramban,Jammu & Kashmir,1,Untreated,78.1,62,94.2,Female,"78.1 (62, 94.2)"
17,Ramban,Jammu & Kashmir,1,Uncontrolled,2.8,-1.5,7,Female,"2.8 (-1.5, 7)"
17,Ramban,Jammu & Kashmir,1,NA,21.6,9.6,33.6,Female,"21.6 (9.6, 33.6)"
17,Ramban,Jammu & Kashmir,1,Untreated,88.9,77.7,100.1,Male,"88.9 (77.7, 100.1)"
17,Ramban,Jammu & Kashmir,1,Uncontrolled,6.7,-2.8,16.2,Male,"6.7 (-2.8, 16.2)"
17,Ramban,Jammu & Kashmir,1,NA,27.2,18.4,36.1,Male,"27.2 (18.4, 36.1)"
18,Kishtwar,Jammu & Kashmir,1,Untreated,42.6,22.6,62.6,Female,"42.6 (22.6, 62.6)"
18,Kishtwar,Jammu & Kashmir,1,Uncontrolled,5.4,-0.5,11.4,Female,"5.4 (-0.5, 11.4)"
18,Kishtwar,Jammu & Kashmir,1,NA,11.8,3.6,20,Female,"11.8 (3.6, 20)"
18,Kishtwar,Jammu & Kashmir,1,Untreated,43.5,15.8,71.2,Male,"43.5 (15.8, 71.2)"
18,Kishtwar,Jammu & Kashmir,1,Uncontrolled,7.4,-1.6,16.4,Male,"7.4 (-1.6, 16.4)"
18,Kishtwar,Jammu & Kashmir,1,NA,15,5.3,24.6,Male,"15 (5.3, 24.6)"
19,Udhampur,Jammu & Kashmir,1,Untreated,44.5,23.2,65.7,Female,"44.5 (23.2, 65.7)"
19,Udhampur,Jammu & Kashmir,1,Uncontrolled,16,5.7,26.3,Female,"16 (5.7, 26.3)"
19,Udhampur,Jammu & Kashmir,1,NA,35.3,22.6,48,Female,"35.3 (22.6, 48)"
19,Udhampur,Jammu & Kashmir,1,Untreated,40.4,23.9,56.9,Male,"40.4 (23.9, 56.9)"
19,Udhampur,Jammu & Kashmir,1,Uncontrolled,19.8,8.2,31.4,Male,"19.8 (8.2, 31.4)"
19,Udhampur,Jammu & Kashmir,1,NA,32.5,20.3,44.7,Male,"32.5 (20.3, 44.7)"
20,Reasi,Jammu & Kashmir,1,Untreated,37.7,17.9,57.6,Female,"37.7 (17.9, 57.6)"
20,Reasi,Jammu & Kashmir,1,Uncontrolled,19.8,2.7,36.9,Female,"19.8 (2.7, 36.9)"
20,Reasi,Jammu & Kashmir,1,NA,12.3,2.1,22.5,Female,"12.3 (2.1, 22.5)"
20,Reasi,Jammu & Kashmir,1,Untreated,23.4,6.1,40.7,Male,"23.4 (6.1, 40.7)"
20,Reasi,Jammu & Kashmir,1,Uncontrolled,25.1,7.4,42.7,Male,"25.1 (7.4, 42.7)"
20,Reasi,Jammu & Kashmir,1,NA,30.4,13.8,47,Male,"30.4 (13.8, 47)"
21,Jammu,Jammu & Kashmir,1,Untreated,34,20.9,47.1,Female,"34 (20.9, 47.1)"
21,Jammu,Jammu & Kashmir,1,Uncontrolled,28.6,14,43.1,Female,"28.6 (14, 43.1)"
21,Jammu,Jammu & Kashmir,1,NA,32.7,18.1,47.3,Female,"32.7 (18.1, 47.3)"
21,Jammu,Jammu & Kashmir,1,Untreated,39.4,27.3,51.4,Male,"39.4 (27.3, 51.4)"
21,Jammu,Jammu & Kashmir,1,Uncontrolled,24.2,10.2,38.2,Male,"24.2 (10.2, 38.2)"
21,Jammu,Jammu & Kashmir,1,NA,38.4,23.4,53.4,Male,"38.4 (23.4, 53.4)"
22,Samba,Jammu & Kashmir,1,Untreated,19.3,8.8,29.8,Female,"19.3 (8.8, 29.8)"
22,Samba,Jammu & Kashmir,1,Uncontrolled,34.1,20.5,47.6,Female,"34.1 (20.5, 47.6)"
22,Samba,Jammu & Kashmir,1,NA,20.8,10.8,30.8,Female,"20.8 (10.8, 30.8)"
22,Samba,Jammu & Kashmir,1,Untreated,17.3,3.7,30.9,Male,"17.3 (3.7, 30.9)"
22,Samba,Jammu & Kashmir,1,Uncontrolled,23,3.2,42.7,Male,"23 (3.2, 42.7)"
22,Samba,Jammu & Kashmir,1,NA,31.5,7.1,55.9,Male,"31.5 (7.1, 55.9)"
23,Chamba,Himachal Pradesh,2,Untreated,46.9,22.1,71.7,Female,"46.9 (22.1, 71.7)"
23,Chamba,Himachal Pradesh,2,Uncontrolled,24.5,8.3,40.6,Female,"24.5 (8.3, 40.6)"
23,Chamba,Himachal Pradesh,2,NA,34.2,14.9,53.4,Female,"34.2 (14.9, 53.4)"
23,Chamba,Himachal Pradesh,2,Untreated,50.7,22.2,79.1,Male,"50.7 (22.2, 79.1)"
23,Chamba,Himachal Pradesh,2,Uncontrolled,32,10.1,53.9,Male,"32 (10.1, 53.9)"
23,Chamba,Himachal Pradesh,2,NA,26.8,10.2,43.3,Male,"26.8 (10.2, 43.3)"
24,Kangra,Himachal Pradesh,2,Untreated,36.1,17.5,54.7,Female,"36.1 (17.5, 54.7)"
24,Kangra,Himachal Pradesh,2,Uncontrolled,53.4,38.2,68.7,Female,"53.4 (38.2, 68.7)"
24,Kangra,Himachal Pradesh,2,NA,35.8,27.2,44.3,Female,"35.8 (27.2, 44.3)"
24,Kangra,Himachal Pradesh,2,Untreated,22.3,10.9,33.6,Male,"22.3 (10.9, 33.6)"
24,Kangra,Himachal Pradesh,2,Uncontrolled,44.3,29.2,59.4,Male,"44.3 (29.2, 59.4)"
24,Kangra,Himachal Pradesh,2,NA,37.4,24.2,50.7,Male,"37.4 (24.2, 50.7)"
25,Lahul & Spiti,Himachal Pradesh,2,Untreated,27,2.2,51.8,Female,"27 (2.2, 51.8)"
25,Lahul & Spiti,Himachal Pradesh,2,Uncontrolled,44.3,19.2,69.5,Female,"44.3 (19.2, 69.5)"
25,Lahul & Spiti,Himachal Pradesh,2,NA,35.5,12.3,58.7,Female,"35.5 (12.3, 58.7)"
25,Lahul & Spiti,Himachal Pradesh,2,Untreated,26.5,-0.3,53.3,Male,"26.5 (-0.3, 53.3)"
25,Lahul & Spiti,Himachal Pradesh,2,Uncontrolled,12.9,-2.1,27.9,Male,"12.9 (-2.1, 27.9)"
25,Lahul & Spiti,Himachal Pradesh,2,NA,39.3,11.8,66.8,Male,"39.3 (11.8, 66.8)"
26,Kullu,Himachal Pradesh,2,Untreated,66.5,51.9,81,Female,"66.5 (51.9, 81)"
26,Kullu,Himachal Pradesh,2,Uncontrolled,14.2,3.6,24.7,Female,"14.2 (3.6, 24.7)"
26,Kullu,Himachal Pradesh,2,NA,26.1,16.2,36,Female,"26.1 (16.2, 36)"
26,Kullu,Himachal Pradesh,2,Untreated,69,52.5,85.5,Male,"69 (52.5, 85.5)"
26,Kullu,Himachal Pradesh,2,Uncontrolled,20.3,4.2,36.5,Male,"20.3 (4.2, 36.5)"
26,Kullu,Himachal Pradesh,2,NA,31,19.3,42.6,Male,"31 (19.3, 42.6)"
27,Mandi,Himachal Pradesh,2,Untreated,29.9,16.3,43.4,Female,"29.9 (16.3, 43.4)"
27,Mandi,Himachal Pradesh,2,Uncontrolled,27.7,11.5,43.9,Female,"27.7 (11.5, 43.9)"
27,Mandi,Himachal Pradesh,2,NA,32.3,17.5,47.1,Female,"32.3 (17.5, 47.1)"
27,Mandi,Himachal Pradesh,2,Untreated,17.8,6.4,29.2,Male,"17.8 (6.4, 29.2)"
27,Mandi,Himachal Pradesh,2,Uncontrolled,30.6,16.7,44.5,Male,"30.6 (16.7, 44.5)"
27,Mandi,Himachal Pradesh,2,NA,41.4,26,56.8,Male,"41.4 (26, 56.8)"
28,Hamirpur,Himachal Pradesh,2,Untreated,38.3,22.3,54.4,Female,"38.3 (22.3, 54.4)"
28,Hamirpur,Himachal Pradesh,2,Uncontrolled,38,26.5,49.6,Female,"38 (26.5, 49.6)"
28,Hamirpur,Himachal Pradesh,2,NA,36.9,28.2,45.7,Female,"36.9 (28.2, 45.7)"
28,Hamirpur,Himachal Pradesh,2,Untreated,35.2,23.1,47.3,Male,"35.2 (23.1, 47.3)"
28,Hamirpur,Himachal Pradesh,2,Uncontrolled,45,33.4,56.6,Male,"45 (33.4, 56.6)"
28,Hamirpur,Himachal Pradesh,2,NA,59.2,46.7,71.6,Male,"59.2 (46.7, 71.6)"
29,Una,Himachal Pradesh,2,Untreated,37.9,23.9,51.8,Female,"37.9 (23.9, 51.8)"
29,Una,Himachal Pradesh,2,Uncontrolled,46.2,33.4,59,Female,"46.2 (33.4, 59)"
29,Una,Himachal Pradesh,2,NA,34.7,24.6,44.8,Female,"34.7 (24.6, 44.8)"
29,Una,Himachal Pradesh,2,Untreated,30.9,17,44.8,Male,"30.9 (17, 44.8)"
29,Una,Himachal Pradesh,2,Uncontrolled,61.5,43.6,79.3,Male,"61.5 (43.6, 79.3)"
29,Una,Himachal Pradesh,2,NA,53.6,40.2,67.1,Male,"53.6 (40.2, 67.1)"
30,Bilaspur,Himachal Pradesh,2,Untreated,34.6,19.5,49.8,Female,"34.6 (19.5, 49.8)"
30,Bilaspur,Himachal Pradesh,2,Uncontrolled,34.3,22.2,46.3,Female,"34.3 (22.2, 46.3)"
30,Bilaspur,Himachal Pradesh,2,NA,26.2,16.2,36.2,Female,"26.2 (16.2, 36.2)"
30,Bilaspur,Himachal Pradesh,2,Untreated,35,18.5,51.5,Male,"35 (18.5, 51.5)"
30,Bilaspur,Himachal Pradesh,2,Uncontrolled,45.8,28.8,62.8,Male,"45.8 (28.8, 62.8)"
30,Bilaspur,Himachal Pradesh,2,NA,26.4,13.6,39.3,Male,"26.4 (13.6, 39.3)"
31,Solan,Himachal Pradesh,2,Untreated,11.3,0.5,22.1,Female,"11.3 (0.5, 22.1)"
31,Solan,Himachal Pradesh,2,Uncontrolled,58.1,43.3,72.9,Female,"58.1 (43.3, 72.9)"
31,Solan,Himachal Pradesh,2,NA,46.4,31.4,61.4,Female,"46.4 (31.4, 61.4)"
31,Solan,Himachal Pradesh,2,Untreated,20.2,4.2,36.1,Male,"20.2 (4.2, 36.1)"
31,Solan,Himachal Pradesh,2,Uncontrolled,54.3,39.3,69.2,Male,"54.3 (39.3, 69.2)"
31,Solan,Himachal Pradesh,2,NA,46,29.2,62.9,Male,"46 (29.2, 62.9)"
32,Sirmaur,Himachal Pradesh,2,Untreated,43.3,30.3,56.3,Female,"43.3 (30.3, 56.3)"
32,Sirmaur,Himachal Pradesh,2,Uncontrolled,26.9,14.8,39.1,Female,"26.9 (14.8, 39.1)"
32,Sirmaur,Himachal Pradesh,2,NA,37.1,26.3,47.9,Female,"37.1 (26.3, 47.9)"
32,Sirmaur,Himachal Pradesh,2,Untreated,41.1,29.4,52.8,Male,"41.1 (29.4, 52.8)"
32,Sirmaur,Himachal Pradesh,2,Uncontrolled,39.7,29.9,49.5,Male,"39.7 (29.9, 49.5)"
32,Sirmaur,Himachal Pradesh,2,NA,48.7,32,65.4,Male,"48.7 (32, 65.4)"
33,Shimla,Himachal Pradesh,2,Untreated,24,6.6,41.3,Female,"24 (6.6, 41.3)"
33,Shimla,Himachal Pradesh,2,Uncontrolled,33.3,20.8,45.8,Female,"33.3 (20.8, 45.8)"
33,Shimla,Himachal Pradesh,2,NA,41,23.9,58.1,Female,"41 (23.9, 58.1)"
33,Shimla,Himachal Pradesh,2,Untreated,25.1,10.5,39.7,Male,"25.1 (10.5, 39.7)"
33,Shimla,Himachal Pradesh,2,Uncontrolled,39.5,21.4,57.6,Male,"39.5 (21.4, 57.6)"
33,Shimla,Himachal Pradesh,2,NA,61.9,44.9,78.8,Male,"61.9 (44.9, 78.8)"
34,Kinnaur,Himachal Pradesh,2,Untreated,33.7,15.6,51.7,Female,"33.7 (15.6, 51.7)"
34,Kinnaur,Himachal Pradesh,2,Uncontrolled,33,17.5,48.4,Female,"33 (17.5, 48.4)"
34,Kinnaur,Himachal Pradesh,2,NA,27.2,11.4,43,Female,"27.2 (11.4, 43)"
34,Kinnaur,Himachal Pradesh,2,Untreated,33.5,13.4,53.6,Male,"33.5 (13.4, 53.6)"
34,Kinnaur,Himachal Pradesh,2,Uncontrolled,28.8,10,47.6,Male,"28.8 (10, 47.6)"
34,Kinnaur,Himachal Pradesh,2,NA,53.7,30.3,77,Male,"53.7 (30.3, 77)"
36,Kapurthala,Punjab,3,Untreated,16.9,9.1,24.7,Female,"16.9 (9.1, 24.7)"
36,Kapurthala,Punjab,3,Uncontrolled,66.8,56.4,77.2,Female,"66.8 (56.4, 77.2)"
36,Kapurthala,Punjab,3,NA,58.5,44.5,72.5,Female,"58.5 (44.5, 72.5)"
36,Kapurthala,Punjab,3,Untreated,30.7,14.7,46.7,Male,"30.7 (14.7, 46.7)"
36,Kapurthala,Punjab,3,Uncontrolled,48.8,35.5,62.2,Male,"48.8 (35.5, 62.2)"
36,Kapurthala,Punjab,3,NA,57.2,45.1,69.2,Male,"57.2 (45.1, 69.2)"
37,Jalandhar,Punjab,3,Untreated,21.4,14.1,28.8,Female,"21.4 (14.1, 28.8)"
37,Jalandhar,Punjab,3,Uncontrolled,55.3,44.6,66.1,Female,"55.3 (44.6, 66.1)"
37,Jalandhar,Punjab,3,NA,46.1,32.8,59.4,Female,"46.1 (32.8, 59.4)"
37,Jalandhar,Punjab,3,Untreated,11.7,0.7,22.6,Male,"11.7 (0.7, 22.6)"
37,Jalandhar,Punjab,3,Uncontrolled,63.3,47.5,79,Male,"63.3 (47.5, 79)"
37,Jalandhar,Punjab,3,NA,50.7,34.4,67.1,Male,"50.7 (34.4, 67.1)"
38,Hoshiarpur,Punjab,3,Untreated,30.5,19.4,41.6,Female,"30.5 (19.4, 41.6)"
38,Hoshiarpur,Punjab,3,Uncontrolled,52.8,41.6,64.1,Female,"52.8 (41.6, 64.1)"
38,Hoshiarpur,Punjab,3,NA,60.7,48.8,72.7,Female,"60.7 (48.8, 72.7)"
38,Hoshiarpur,Punjab,3,Untreated,38.6,17.9,59.2,Male,"38.6 (17.9, 59.2)"
38,Hoshiarpur,Punjab,3,Uncontrolled,51.2,29.8,72.7,Male,"51.2 (29.8, 72.7)"
38,Hoshiarpur,Punjab,3,NA,64.2,52.9,75.6,Male,"64.2 (52.9, 75.6)"
39,Shahid Bhagat Singh Nagar,Punjab,3,Untreated,17.1,6,28.3,Female,"17.1 (6, 28.3)"
39,Shahid Bhagat Singh Nagar,Punjab,3,Uncontrolled,46.1,33.3,58.9,Female,"46.1 (33.3, 58.9)"
39,Shahid Bhagat Singh Nagar,Punjab,3,NA,59.9,48.1,71.8,Female,"59.9 (48.1, 71.8)"
39,Shahid Bhagat Singh Nagar,Punjab,3,Untreated,16.8,5.5,28.2,Male,"16.8 (5.5, 28.2)"
39,Shahid Bhagat Singh Nagar,Punjab,3,Uncontrolled,61.4,45.5,77.3,Male,"61.4 (45.5, 77.3)"
39,Shahid Bhagat Singh Nagar,Punjab,3,NA,67.8,54.4,81.3,Male,"67.8 (54.4, 81.3)"
40,Fatehgarh Sahib,Punjab,3,Untreated,23.2,13.7,32.8,Female,"23.2 (13.7, 32.8)"
40,Fatehgarh Sahib,Punjab,3,Uncontrolled,63.1,52.2,74,Female,"63.1 (52.2, 74)"
40,Fatehgarh Sahib,Punjab,3,NA,45.7,34.5,56.9,Female,"45.7 (34.5, 56.9)"
40,Fatehgarh Sahib,Punjab,3,Untreated,15.2,6.5,23.9,Male,"15.2 (6.5, 23.9)"
40,Fatehgarh Sahib,Punjab,3,Uncontrolled,54.1,41.5,66.7,Male,"54.1 (41.5, 66.7)"
40,Fatehgarh Sahib,Punjab,3,NA,53.8,38.6,69,Male,"53.8 (38.6, 69)"
41,Ludhiana,Punjab,3,Untreated,8.3,1.8,14.8,Female,"8.3 (1.8, 14.8)"
41,Ludhiana,Punjab,3,Uncontrolled,67.7,55.2,80.2,Female,"67.7 (55.2, 80.2)"
41,Ludhiana,Punjab,3,NA,52.1,37.3,67,Female,"52.1 (37.3, 67)"
41,Ludhiana,Punjab,3,Untreated,22,11.1,32.9,Male,"22 (11.1, 32.9)"
41,Ludhiana,Punjab,3,Uncontrolled,55.2,43.5,66.9,Male,"55.2 (43.5, 66.9)"
41,Ludhiana,Punjab,3,NA,38.2,18.3,58.1,Male,"38.2 (18.3, 58.1)"
42,Moga,Punjab,3,Untreated,13.5,4.4,22.5,Female,"13.5 (4.4, 22.5)"
42,Moga,Punjab,3,Uncontrolled,58.1,42.7,73.6,Female,"58.1 (42.7, 73.6)"
42,Moga,Punjab,3,NA,53.5,42.6,64.3,Female,"53.5 (42.6, 64.3)"
42,Moga,Punjab,3,Untreated,31.3,15.9,46.7,Male,"31.3 (15.9, 46.7)"
42,Moga,Punjab,3,Uncontrolled,41.3,26.9,55.6,Male,"41.3 (26.9, 55.6)"
42,Moga,Punjab,3,NA,58.2,41.4,75,Male,"58.2 (41.4, 75)"
44,Muktsar,Punjab,3,Untreated,44.7,27.1,62.4,Female,"44.7 (27.1, 62.4)"
44,Muktsar,Punjab,3,Uncontrolled,49.9,32.6,67.2,Female,"49.9 (32.6, 67.2)"
44,Muktsar,Punjab,3,NA,55.8,40.9,70.7,Female,"55.8 (40.9, 70.7)"
44,Muktsar,Punjab,3,Untreated,24.1,10.7,37.5,Male,"24.1 (10.7, 37.5)"
44,Muktsar,Punjab,3,Uncontrolled,38.8,22.6,55,Male,"38.8 (22.6, 55)"
44,Muktsar,Punjab,3,NA,64.6,49.2,80,Male,"64.6 (49.2, 80)"
45,Faridkot,Punjab,3,Untreated,39,23.1,54.9,Female,"39 (23.1, 54.9)"
45,Faridkot,Punjab,3,Uncontrolled,56,40.9,71.2,Female,"56 (40.9, 71.2)"
45,Faridkot,Punjab,3,NA,53,43.5,62.5,Female,"53 (43.5, 62.5)"
45,Faridkot,Punjab,3,Untreated,34.4,19,49.8,Male,"34.4 (19, 49.8)"
45,Faridkot,Punjab,3,Uncontrolled,42.7,29.8,55.6,Male,"42.7 (29.8, 55.6)"
45,Faridkot,Punjab,3,NA,44.5,35.8,53.2,Male,"44.5 (35.8, 53.2)"
46,Bathinda,Punjab,3,Untreated,35.5,23.4,47.6,Female,"35.5 (23.4, 47.6)"
46,Bathinda,Punjab,3,Uncontrolled,43.2,31.2,55.3,Female,"43.2 (31.2, 55.3)"
46,Bathinda,Punjab,3,NA,51.1,38.7,63.6,Female,"51.1 (38.7, 63.6)"
46,Bathinda,Punjab,3,Untreated,40.9,26.8,54.9,Male,"40.9 (26.8, 54.9)"
46,Bathinda,Punjab,3,Uncontrolled,35.1,20.3,49.9,Male,"35.1 (20.3, 49.9)"
46,Bathinda,Punjab,3,NA,65.5,51.4,79.6,Male,"65.5 (51.4, 79.6)"
47,Mansa,Punjab,3,Untreated,38.1,24.6,51.7,Female,"38.1 (24.6, 51.7)"
47,Mansa,Punjab,3,Uncontrolled,38.9,25.6,52.3,Female,"38.9 (25.6, 52.3)"
47,Mansa,Punjab,3,NA,47.4,35.7,59.1,Female,"47.4 (35.7, 59.1)"
47,Mansa,Punjab,3,Untreated,10.9,0.8,21,Male,"10.9 (0.8, 21)"
47,Mansa,Punjab,3,Uncontrolled,68.8,47.4,90.2,Male,"68.8 (47.4, 90.2)"
47,Mansa,Punjab,3,NA,55.5,42.3,68.8,Male,"55.5 (42.3, 68.8)"
48,Patiala,Punjab,3,Untreated,23.2,11,35.4,Female,"23.2 (11, 35.4)"
48,Patiala,Punjab,3,Uncontrolled,62.5,52.1,72.9,Female,"62.5 (52.1, 72.9)"
48,Patiala,Punjab,3,NA,46.7,39.1,54.4,Female,"46.7 (39.1, 54.4)"
48,Patiala,Punjab,3,Untreated,11.5,1.5,21.4,Male,"11.5 (1.5, 21.4)"
48,Patiala,Punjab,3,Uncontrolled,61.8,49.1,74.6,Male,"61.8 (49.1, 74.6)"
48,Patiala,Punjab,3,NA,47.6,35.3,59.9,Male,"47.6 (35.3, 59.9)"
49,Amritsar,Punjab,3,Untreated,25.6,12.5,38.7,Female,"25.6 (12.5, 38.7)"
49,Amritsar,Punjab,3,Uncontrolled,63.4,52.6,74.2,Female,"63.4 (52.6, 74.2)"
49,Amritsar,Punjab,3,NA,55,40,69.9,Female,"55 (40, 69.9)"
49,Amritsar,Punjab,3,Untreated,33.3,16.7,49.9,Male,"33.3 (16.7, 49.9)"
49,Amritsar,Punjab,3,Uncontrolled,55,37.5,72.4,Male,"55 (37.5, 72.4)"
49,Amritsar,Punjab,3,NA,67.7,54.2,81.1,Male,"67.7 (54.2, 81.1)"
50,Tarn Taran,Punjab,3,Untreated,23.4,11.1,35.7,Female,"23.4 (11.1, 35.7)"
50,Tarn Taran,Punjab,3,Uncontrolled,77.1,64.7,89.5,Female,"77.1 (64.7, 89.5)"
50,Tarn Taran,Punjab,3,NA,54.1,39.4,68.9,Female,"54.1 (39.4, 68.9)"
