state,n5_state,residence,variable,estimate,lci,uci,stratification,strata,est_ci,ST_NM
34,Puducherry,Rural,Diagnosed,87.9,81.4,94.4,caste,OBC,"87.9 (81.4, 94.4)",Puducherry
34,Puducherry,Rural,Diagnosed,70.2,53.5,87,caste,Schedule Caste,"70.2 (53.5, 87)",Puducherry
34,Puducherry,Urban,Diagnosed,94.9,90.9,98.9,caste,General,"94.9 (90.9, 98.9)",Puducherry
34,Puducherry,Urban,Diagnosed,90.7,87,94.3,caste,OBC,"90.7 (87, 94.3)",Puducherry
34,Puducherry,Urban,Diagnosed,79,67.8,90.2,caste,Schedule Caste,"79 (67.8, 90.2)",Puducherry
34,Puducherry,Urban,Diagnosed,100,100,100,caste,Schedule Tribe,"100 (100, 100)",Puducherry
35,Andaman & Nicobar Islands,Rural,Diagnosed,91.7,87.3,96.1,caste,General,"91.7 (87.3, 96.1)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Diagnosed,90.1,80.6,99.7,caste,OBC,"90.1 (80.6, 99.7)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Diagnosed,50.3,-19.3,119.9,caste,Schedule Caste,"50.3 (-19.3, 119.9)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Diagnosed,56.2,30.8,81.7,caste,Schedule Tribe,"56.2 (30.8, 81.7)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Diagnosed,84.5,75.8,93.3,caste,General,"84.5 (75.8, 93.3)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Diagnosed,91.7,83.5,99.9,caste,OBC,"91.7 (83.5, 99.9)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Diagnosed,100,100,100,caste,Schedule Caste,"100 (100, 100)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Diagnosed,100,100,100,caste,Schedule Tribe,"100 (100, 100)",Andaman & Nicobar
36,Telangana,Rural,Diagnosed,83.5,79.2,87.8,caste,General,"83.5 (79.2, 87.8)",Telangana
36,Telangana,Rural,Diagnosed,74.3,71.7,76.8,caste,OBC,"74.3 (71.7, 76.8)",Telangana
36,Telangana,Rural,Diagnosed,71.4,67.1,75.7,caste,Schedule Caste,"71.4 (67.1, 75.7)",Telangana
36,Telangana,Rural,Diagnosed,57.7,49.6,65.8,caste,Schedule Tribe,"57.7 (49.6, 65.8)",Telangana
36,Telangana,Urban,Diagnosed,84.2,78.3,90,caste,General,"84.2 (78.3, 90)",Telangana
36,Telangana,Urban,Diagnosed,85,82.1,87.8,caste,OBC,"85 (82.1, 87.8)",Telangana
36,Telangana,Urban,Diagnosed,72.3,61.2,83.4,caste,Schedule Caste,"72.3 (61.2, 83.4)",Telangana
36,Telangana,Urban,Diagnosed,85.5,76.8,94.2,caste,Schedule Tribe,"85.5 (76.8, 94.2)",Telangana
37,Ladakh,Rural,Diagnosed,100,100,100,caste,General,"100 (100, 100)",Ladakh
37,Ladakh,Rural,Diagnosed,100,100,100,caste,Schedule Caste,"100 (100, 100)",Ladakh
37,Ladakh,Rural,Diagnosed,100,100,100,caste,Schedule Tribe,"100 (100, 100)",Ladakh
37,Ladakh,Urban,Diagnosed,92.1,76.7,107.5,caste,General,"92.1 (76.7, 107.5)",Ladakh
37,Ladakh,Urban,Diagnosed,100,100,100,caste,Schedule Tribe,"100 (100, 100)",Ladakh
1,Jammu & Kashmir,Rural,Diagnosed,87.5,82,92.9,religion,Hindu,"87.5 (82, 92.9)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Diagnosed,92.9,90.8,95,religion,Muslim,"92.9 (90.8, 95)",Jammu & Kashmir
1,Jammu & Kashmir,Rural,Diagnosed,92.5,82.3,102.6,religion,Other,"92.5 (82.3, 102.6)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Diagnosed,92.4,87.2,97.6,religion,Hindu,"92.4 (87.2, 97.6)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Diagnosed,94.1,91.1,97.1,religion,Muslim,"94.1 (91.1, 97.1)",Jammu & Kashmir
1,Jammu & Kashmir,Urban,Diagnosed,100,100,100,religion,Other,"100 (100, 100)",Jammu & Kashmir
2,Himachal Pradesh,Rural,Diagnosed,80.4,77.7,83.1,religion,Hindu,"80.4 (77.7, 83.1)",Himachal Pradesh
2,Himachal Pradesh,Rural,Diagnosed,70.8,46.1,95.4,religion,Muslim,"70.8 (46.1, 95.4)",Himachal Pradesh
2,Himachal Pradesh,Rural,Diagnosed,91.8,80.4,103.3,religion,Other,"91.8 (80.4, 103.3)",Himachal Pradesh
2,Himachal Pradesh,Urban,Diagnosed,83.9,77,90.8,religion,Hindu,"83.9 (77, 90.8)",Himachal Pradesh
2,Himachal Pradesh,Urban,Diagnosed,100,100,100,religion,Muslim,"100 (100, 100)",Himachal Pradesh
2,Himachal Pradesh,Urban,Diagnosed,100,100,100,religion,Other,"100 (100, 100)",Himachal Pradesh
3,Punjab,Rural,Diagnosed,73.6,68.1,79.1,religion,Hindu,"73.6 (68.1, 79.1)",Punjab
3,Punjab,Rural,Diagnosed,73.6,54.9,92.2,religion,Muslim,"73.6 (54.9, 92.2)",Punjab
3,Punjab,Rural,Diagnosed,78.4,75.8,81,religion,Other,"78.4 (75.8, 81)",Punjab
3,Punjab,Urban,Diagnosed,79.5,74.4,84.6,religion,Hindu,"79.5 (74.4, 84.6)",Punjab
3,Punjab,Urban,Diagnosed,100,100,100,religion,Muslim,"100 (100, 100)",Punjab
3,Punjab,Urban,Diagnosed,82,77.9,86.2,religion,Other,"82 (77.9, 86.2)",Punjab
4,Chandigarh,Rural,Diagnosed,66.7,66.7,66.7,religion,Hindu,"66.7 (66.7, 66.7)",Chandigarh
4,Chandigarh,Rural,Diagnosed,100,100,100,religion,Other,"100 (100, 100)",Chandigarh
4,Chandigarh,Urban,Diagnosed,76.4,66,86.7,religion,Hindu,"76.4 (66, 86.7)",Chandigarh
4,Chandigarh,Urban,Diagnosed,74.8,51.5,98,religion,Muslim,"74.8 (51.5, 98)",Chandigarh
4,Chandigarh,Urban,Diagnosed,93.8,83.3,104.3,religion,Other,"93.8 (83.3, 104.3)",Chandigarh
5,Uttarakhand,Rural,Diagnosed,79,75.4,82.6,religion,Hindu,"79 (75.4, 82.6)",Uttarakhand
5,Uttarakhand,Rural,Diagnosed,77,64.3,89.8,religion,Muslim,"77 (64.3, 89.8)",Uttarakhand
5,Uttarakhand,Rural,Diagnosed,78.4,60.3,96.5,religion,Other,"78.4 (60.3, 96.5)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,80.8,74.9,86.7,religion,Hindu,"80.8 (74.9, 86.7)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,74.5,57.6,91.5,religion,Muslim,"74.5 (57.6, 91.5)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,100,100,100,religion,Other,"100 (100, 100)",Uttarakhand
6,Haryana,Rural,Diagnosed,74.7,71.6,77.9,religion,Hindu,"74.7 (71.6, 77.9)",Haryana
6,Haryana,Rural,Diagnosed,58.1,42.4,73.8,religion,Muslim,"58.1 (42.4, 73.8)",Haryana
6,Haryana,Rural,Diagnosed,74.6,63.3,86,religion,Other,"74.6 (63.3, 86)",Haryana
6,Haryana,Urban,Diagnosed,85.9,83.1,88.6,religion,Hindu,"85.9 (83.1, 88.6)",Haryana
6,Haryana,Urban,Diagnosed,81.1,61.1,101.2,religion,Muslim,"81.1 (61.1, 101.2)",Haryana
6,Haryana,Urban,Diagnosed,91.6,85.3,97.8,religion,Other,"91.6 (85.3, 97.8)",Haryana
7,Nct Of Delhi,Rural,Diagnosed,78.6,59.2,97.9,religion,Hindu,"78.6 (59.2, 97.9)",Delhi
7,Nct Of Delhi,Rural,Diagnosed,0,0,0,religion,Muslim,"0 (0, 0)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,82.3,79.9,84.7,religion,Hindu,"82.3 (79.9, 84.7)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,76.6,67.9,85.3,religion,Muslim,"76.6 (67.9, 85.3)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,91.8,86.3,97.4,religion,Other,"91.8 (86.3, 97.4)",Delhi
8,Rajasthan,Rural,Diagnosed,78.5,75.2,81.7,religion,Hindu,"78.5 (75.2, 81.7)",Rajasthan
8,Rajasthan,Rural,Diagnosed,81.1,71,91.2,religion,Muslim,"81.1 (71, 91.2)",Rajasthan
8,Rajasthan,Rural,Diagnosed,65.7,52.6,78.9,religion,Other,"65.7 (52.6, 78.9)",Rajasthan
8,Rajasthan,Urban,Diagnosed,84.5,80.7,88.2,religion,Hindu,"84.5 (80.7, 88.2)",Rajasthan
8,Rajasthan,Urban,Diagnosed,90.5,82.1,98.9,religion,Muslim,"90.5 (82.1, 98.9)",Rajasthan
8,Rajasthan,Urban,Diagnosed,91.4,83.5,99.3,religion,Other,"91.4 (83.5, 99.3)",Rajasthan
9,Uttar Pradesh,Rural,Diagnosed,74,72,76.1,religion,Hindu,"74 (72, 76.1)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,74.9,70.4,79.5,religion,Muslim,"74.9 (70.4, 79.5)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,80.7,66.5,94.9,religion,Other,"80.7 (66.5, 94.9)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,74.6,70.7,78.5,religion,Hindu,"74.6 (70.7, 78.5)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,75.1,70.2,79.9,religion,Muslim,"75.1 (70.2, 79.9)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,78.5,56.1,100.9,religion,Other,"78.5 (56.1, 100.9)",Uttar Pradesh
10,Bihar,Rural,Diagnosed,72.3,69.9,74.7,religion,Hindu,"72.3 (69.9, 74.7)",Bihar
10,Bihar,Rural,Diagnosed,79.8,75.2,84.4,religion,Muslim,"79.8 (75.2, 84.4)",Bihar
10,Bihar,Rural,Diagnosed,60.6,12.3,108.9,religion,Other,"60.6 (12.3, 108.9)",Bihar
10,Bihar,Urban,Diagnosed,81.5,77.2,85.8,religion,Hindu,"81.5 (77.2, 85.8)",Bihar
10,Bihar,Urban,Diagnosed,83.7,76.1,91.3,religion,Muslim,"83.7 (76.1, 91.3)",Bihar
10,Bihar,Urban,Diagnosed,100,100,100,religion,Other,"100 (100, 100)",Bihar
11,Sikkim,Rural,Diagnosed,82.7,75.6,89.9,religion,Hindu,"82.7 (75.6, 89.9)",Sikkim
11,Sikkim,Rural,Diagnosed,15.3,-16.1,46.6,religion,Muslim,"15.3 (-16.1, 46.6)",Sikkim
11,Sikkim,Rural,Diagnosed,78,68.2,87.8,religion,Other,"78 (68.2, 87.8)",Sikkim
11,Sikkim,Urban,Diagnosed,81,69.3,92.7,religion,Hindu,"81 (69.3, 92.7)",Sikkim
11,Sikkim,Urban,Diagnosed,100,100,100,religion,Muslim,"100 (100, 100)",Sikkim
11,Sikkim,Urban,Diagnosed,91.6,80.5,102.7,religion,Other,"91.6 (80.5, 102.7)",Sikkim
12,Arunachal Pradesh,Rural,Diagnosed,76,66.6,85.4,religion,Hindu,"76 (66.6, 85.4)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diagnosed,52,6.4,97.7,religion,Muslim,"52 (6.4, 97.7)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diagnosed,83.3,79,87.6,religion,Other,"83.3 (79, 87.6)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diagnosed,75.1,67.5,82.7,religion,Hindu,"75.1 (67.5, 82.7)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diagnosed,72.6,47.5,97.6,religion,Muslim,"72.6 (47.5, 97.6)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diagnosed,86.9,80.2,93.6,religion,Other,"86.9 (80.2, 93.6)",Arunachal Pradesh
13,Nagaland,Rural,Diagnosed,22.3,-20.5,65,religion,Hindu,"22.3 (-20.5, 65)",Nagaland
13,Nagaland,Rural,Diagnosed,100,100,100,religion,Muslim,"100 (100, 100)",Nagaland
13,Nagaland,Rural,Diagnosed,68.3,59.5,77.1,religion,Other,"68.3 (59.5, 77.1)",Nagaland
13,Nagaland,Urban,Diagnosed,70.8,57.7,83.8,religion,Hindu,"70.8 (57.7, 83.8)",Nagaland
13,Nagaland,Urban,Diagnosed,100,100,100,religion,Muslim,"100 (100, 100)",Nagaland
13,Nagaland,Urban,Diagnosed,88.3,82.5,94.1,religion,Other,"88.3 (82.5, 94.1)",Nagaland
14,Manipur,Rural,Diagnosed,73.6,67.9,79.3,religion,Hindu,"73.6 (67.9, 79.3)",Manipur
14,Manipur,Rural,Diagnosed,70.4,54.8,86,religion,Muslim,"70.4 (54.8, 86)",Manipur
14,Manipur,Rural,Diagnosed,77.1,72.2,82,religion,Other,"77.1 (72.2, 82)",Manipur
14,Manipur,Urban,Diagnosed,84.1,78.5,89.6,religion,Hindu,"84.1 (78.5, 89.6)",Manipur
14,Manipur,Urban,Diagnosed,81.8,73,90.5,religion,Muslim,"81.8 (73, 90.5)",Manipur
14,Manipur,Urban,Diagnosed,78,69.3,86.7,religion,Other,"78 (69.3, 86.7)",Manipur
15,Mizoram,Rural,Diagnosed,100,100,100,religion,Hindu,"100 (100, 100)",Mizoram
15,Mizoram,Rural,Diagnosed,79.7,72.8,86.6,religion,Other,"79.7 (72.8, 86.6)",Mizoram
15,Mizoram,Urban,Diagnosed,91.9,74.3,109.5,religion,Hindu,"91.9 (74.3, 109.5)",Mizoram
15,Mizoram,Urban,Diagnosed,91.1,88.1,94.1,religion,Other,"91.1 (88.1, 94.1)",Mizoram
16,Tripura,Rural,Diagnosed,74.1,69.5,78.7,religion,Hindu,"74.1 (69.5, 78.7)",Tripura
16,Tripura,Rural,Diagnosed,72.5,60.1,85,religion,Muslim,"72.5 (60.1, 85)",Tripura
16,Tripura,Rural,Diagnosed,45.4,31.8,59,religion,Other,"45.4 (31.8, 59)",Tripura
16,Tripura,Urban,Diagnosed,74.4,67.1,81.8,religion,Hindu,"74.4 (67.1, 81.8)",Tripura
16,Tripura,Urban,Diagnosed,75.5,64.1,86.8,religion,Muslim,"75.5 (64.1, 86.8)",Tripura
16,Tripura,Urban,Diagnosed,100,100,100,religion,Other,"100 (100, 100)",Tripura
17,Meghalaya,Rural,Diagnosed,83.2,65.8,100.6,religion,Hindu,"83.2 (65.8, 100.6)",Meghalaya
17,Meghalaya,Rural,Diagnosed,21.6,-6.3,49.5,religion,Muslim,"21.6 (-6.3, 49.5)",Meghalaya
17,Meghalaya,Rural,Diagnosed,73.2,64.4,82,religion,Other,"73.2 (64.4, 82)",Meghalaya
17,Meghalaya,Urban,Diagnosed,68.6,54,83.2,religion,Hindu,"68.6 (54, 83.2)",Meghalaya
17,Meghalaya,Urban,Diagnosed,100,100,100,religion,Muslim,"100 (100, 100)",Meghalaya
17,Meghalaya,Urban,Diagnosed,87.9,79.8,96.1,religion,Other,"87.9 (79.8, 96.1)",Meghalaya
18,Assam,Rural,Diagnosed,77.3,74.5,80.1,religion,Hindu,"77.3 (74.5, 80.1)",Assam
18,Assam,Rural,Diagnosed,74.2,70.1,78.4,religion,Muslim,"74.2 (70.1, 78.4)",Assam
18,Assam,Rural,Diagnosed,77.1,63.1,91,religion,Other,"77.1 (63.1, 91)",Assam
18,Assam,Urban,Diagnosed,80.5,76.6,84.5,religion,Hindu,"80.5 (76.6, 84.5)",Assam
18,Assam,Urban,Diagnosed,72.3,60.9,83.8,religion,Muslim,"72.3 (60.9, 83.8)",Assam
18,Assam,Urban,Diagnosed,94.1,87.4,100.7,religion,Other,"94.1 (87.4, 100.7)",Assam
19,West Bengal,Rural,Diagnosed,67,62.9,71.1,religion,Hindu,"67 (62.9, 71.1)",West Bengal
19,West Bengal,Rural,Diagnosed,61.3,55,67.5,religion,Muslim,"61.3 (55, 67.5)",West Bengal
19,West Bengal,Rural,Diagnosed,48.3,21.9,74.6,religion,Other,"48.3 (21.9, 74.6)",West Bengal
19,West Bengal,Urban,Diagnosed,76.7,72.5,81,religion,Hindu,"76.7 (72.5, 81)",West Bengal
19,West Bengal,Urban,Diagnosed,66.5,56.8,76.2,religion,Muslim,"66.5 (56.8, 76.2)",West Bengal
19,West Bengal,Urban,Diagnosed,69.8,52.6,87,religion,Other,"69.8 (52.6, 87)",West Bengal
20,Jharkhand,Rural,Diagnosed,72.4,67.8,77,religion,Hindu,"72.4 (67.8, 77)",Jharkhand
20,Jharkhand,Rural,Diagnosed,68.6,59.8,77.4,religion,Muslim,"68.6 (59.8, 77.4)",Jharkhand
20,Jharkhand,Rural,Diagnosed,71.4,61.4,81.4,religion,Other,"71.4 (61.4, 81.4)",Jharkhand
20,Jharkhand,Urban,Diagnosed,82,78,86,religion,Hindu,"82 (78, 86)",Jharkhand
20,Jharkhand,Urban,Diagnosed,77.2,63.4,90.9,religion,Muslim,"77.2 (63.4, 90.9)",Jharkhand
20,Jharkhand,Urban,Diagnosed,75.4,56.4,94.3,religion,Other,"75.4 (56.4, 94.3)",Jharkhand
21,Odisha,Rural,Diagnosed,70.3,67.5,73.1,religion,Hindu,"70.3 (67.5, 73.1)",Odisha
21,Odisha,Rural,Diagnosed,76,59.1,92.9,religion,Muslim,"76 (59.1, 92.9)",Odisha
21,Odisha,Rural,Diagnosed,71,56.6,85.3,religion,Other,"71 (56.6, 85.3)",Odisha
21,Odisha,Urban,Diagnosed,79.3,74.8,83.8,religion,Hindu,"79.3 (74.8, 83.8)",Odisha
21,Odisha,Urban,Diagnosed,62.2,49.3,75.1,religion,Muslim,"62.2 (49.3, 75.1)",Odisha
21,Odisha,Urban,Diagnosed,88.1,80,96.1,religion,Other,"88.1 (80, 96.1)",Odisha
22,Chhattisgarh,Rural,Diagnosed,71,66.8,75.3,religion,Hindu,"71 (66.8, 75.3)",Chhattisgarh
22,Chhattisgarh,Rural,Diagnosed,72.8,51.6,93.9,religion,Muslim,"72.8 (51.6, 93.9)",Chhattisgarh
22,Chhattisgarh,Rural,Diagnosed,71.1,44.6,97.7,religion,Other,"71.1 (44.6, 97.7)",Chhattisgarh
22,Chhattisgarh,Urban,Diagnosed,78.5,73.3,83.8,religion,Hindu,"78.5 (73.3, 83.8)",Chhattisgarh
22,Chhattisgarh,Urban,Diagnosed,88.5,77.2,99.8,religion,Muslim,"88.5 (77.2, 99.8)",Chhattisgarh
22,Chhattisgarh,Urban,Diagnosed,79.2,62.9,95.5,religion,Other,"79.2 (62.9, 95.5)",Chhattisgarh
23,Madhya Pradesh,Rural,Diagnosed,62.5,59.7,65.3,religion,Hindu,"62.5 (59.7, 65.3)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diagnosed,57.3,41.9,72.8,religion,Muslim,"57.3 (41.9, 72.8)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diagnosed,56.1,35.9,76.3,religion,Other,"56.1 (35.9, 76.3)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diagnosed,75.8,72.3,79.4,religion,Hindu,"75.8 (72.3, 79.4)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diagnosed,75.4,67.6,83.3,religion,Muslim,"75.4 (67.6, 83.3)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diagnosed,84.9,73.2,96.6,religion,Other,"84.9 (73.2, 96.6)",Madhya Pradesh
24,Gujarat,Rural,Diagnosed,61.3,58.3,64.3,religion,Hindu,"61.3 (58.3, 64.3)",Gujarat
24,Gujarat,Rural,Diagnosed,77.2,67.3,87,religion,Muslim,"77.2 (67.3, 87)",Gujarat
24,Gujarat,Rural,Diagnosed,58.5,17.8,99.2,religion,Other,"58.5 (17.8, 99.2)",Gujarat
24,Gujarat,Urban,Diagnosed,76.4,73.2,79.6,religion,Hindu,"76.4 (73.2, 79.6)",Gujarat
24,Gujarat,Urban,Diagnosed,73.9,66.1,81.8,religion,Muslim,"73.9 (66.1, 81.8)",Gujarat
24,Gujarat,Urban,Diagnosed,75.7,59,92.3,religion,Other,"75.7 (59, 92.3)",Gujarat
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diagnosed,44.2,32.2,56.3,religion,Hindu,"44.2 (32.2, 56.3)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diagnosed,100,100,100,religion,Other,"100 (100, 100)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diagnosed,60.7,50.2,71.1,religion,Hindu,"60.7 (50.2, 71.1)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diagnosed,51.5,8.6,94.5,religion,Muslim,"51.5 (8.6, 94.5)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diagnosed,100,100,100,religion,Other,"100 (100, 100)",Dadra & Nagar Haveli And Daman & Diu
27,Maharashtra,Rural,Diagnosed,70.8,67.9,73.7,religion,Hindu,"70.8 (67.9, 73.7)",Maharashtra
27,Maharashtra,Rural,Diagnosed,72.4,64.3,80.5,religion,Muslim,"72.4 (64.3, 80.5)",Maharashtra
27,Maharashtra,Rural,Diagnosed,60.8,48.3,73.3,religion,Other,"60.8 (48.3, 73.3)",Maharashtra
27,Maharashtra,Urban,Diagnosed,78.4,74.7,82.1,religion,Hindu,"78.4 (74.7, 82.1)",Maharashtra
27,Maharashtra,Urban,Diagnosed,77.5,70.9,84.1,religion,Muslim,"77.5 (70.9, 84.1)",Maharashtra
27,Maharashtra,Urban,Diagnosed,85.5,78,93,religion,Other,"85.5 (78, 93)",Maharashtra
28,Andhra Pradesh,Rural,Diagnosed,77.1,74.5,79.7,religion,Hindu,"77.1 (74.5, 79.7)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diagnosed,74.5,65.1,83.9,religion,Muslim,"74.5 (65.1, 83.9)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diagnosed,76.8,68.9,84.8,religion,Other,"76.8 (68.9, 84.8)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diagnosed,76.3,72.5,80,religion,Hindu,"76.3 (72.5, 80)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diagnosed,72.5,60.9,84.1,religion,Muslim,"72.5 (60.9, 84.1)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diagnosed,77.7,67.3,88,religion,Other,"77.7 (67.3, 88)",Andhra Pradesh
29,Karnataka,Rural,Diagnosed,72.9,70.6,75.3,religion,Hindu,"72.9 (70.6, 75.3)",Karnataka
29,Karnataka,Rural,Diagnosed,76.2,69.5,83,religion,Muslim,"76.2 (69.5, 83)",Karnataka
29,Karnataka,Rural,Diagnosed,64.8,49.5,80,religion,Other,"64.8 (49.5, 80)",Karnataka
29,Karnataka,Urban,Diagnosed,75.5,71.6,79.4,religion,Hindu,"75.5 (71.6, 79.4)",Karnataka
29,Karnataka,Urban,Diagnosed,80.8,76.3,85.3,religion,Muslim,"80.8 (76.3, 85.3)",Karnataka
29,Karnataka,Urban,Diagnosed,88.5,75.4,101.5,religion,Other,"88.5 (75.4, 101.5)",Karnataka
30,Goa,Rural,Diagnosed,81.3,74.3,88.2,religion,Hindu,"81.3 (74.3, 88.2)",Goa
30,Goa,Rural,Diagnosed,78.8,54.7,102.9,religion,Muslim,"78.8 (54.7, 102.9)",Goa
30,Goa,Rural,Diagnosed,91.5,83.7,99.3,religion,Other,"91.5 (83.7, 99.3)",Goa
30,Goa,Urban,Diagnosed,84.5,80.1,88.9,religion,Hindu,"84.5 (80.1, 88.9)",Goa
30,Goa,Urban,Diagnosed,96.3,88.9,103.7,religion,Muslim,"96.3 (88.9, 103.7)",Goa
30,Goa,Urban,Diagnosed,92.4,86.6,98.1,religion,Other,"92.4 (86.6, 98.1)",Goa
31,Lakshadweep,Rural,Diagnosed,89.6,82.4,96.8,religion,Muslim,"89.6 (82.4, 96.8)",Lakshadweep
31,Lakshadweep,Urban,Diagnosed,93.2,89.4,97,religion,Muslim,"93.2 (89.4, 97)",Lakshadweep
31,Lakshadweep,Urban,Diagnosed,100,100,100,religion,Other,"100 (100, 100)",Lakshadweep
32,Kerala,Rural,Diagnosed,88.9,86.9,90.9,religion,Hindu,"88.9 (86.9, 90.9)",Kerala
32,Kerala,Rural,Diagnosed,88.3,84.9,91.6,religion,Muslim,"88.3 (84.9, 91.6)",Kerala
32,Kerala,Rural,Diagnosed,91.7,89.4,93.9,religion,Other,"91.7 (89.4, 93.9)",Kerala
32,Kerala,Urban,Diagnosed,90,88.1,91.9,religion,Hindu,"90 (88.1, 91.9)",Kerala
32,Kerala,Urban,Diagnosed,92.3,89.6,95,religion,Muslim,"92.3 (89.6, 95)",Kerala
32,Kerala,Urban,Diagnosed,92.1,88.9,95.4,religion,Other,"92.1 (88.9, 95.4)",Kerala
33,Tamil Nadu,Rural,Diagnosed,82.4,80.4,84.4,religion,Hindu,"82.4 (80.4, 84.4)",Tamil Nadu
33,Tamil Nadu,Rural,Diagnosed,87.9,78.9,96.9,religion,Muslim,"87.9 (78.9, 96.9)",Tamil Nadu
33,Tamil Nadu,Rural,Diagnosed,83.1,76.9,89.2,religion,Other,"83.1 (76.9, 89.2)",Tamil Nadu
33,Tamil Nadu,Urban,Diagnosed,85.3,83.4,87.1,religion,Hindu,"85.3 (83.4, 87.1)",Tamil Nadu
33,Tamil Nadu,Urban,Diagnosed,86.3,81,91.7,religion,Muslim,"86.3 (81, 91.7)",Tamil Nadu
33,Tamil Nadu,Urban,Diagnosed,88.8,84.6,93,religion,Other,"88.8 (84.6, 93)",Tamil Nadu
34,Puducherry,Rural,Diagnosed,82.1,74.5,89.8,religion,Hindu,"82.1 (74.5, 89.8)",Puducherry
34,Puducherry,Rural,Diagnosed,100,100,100,religion,Muslim,"100 (100, 100)",Puducherry
34,Puducherry,Rural,Diagnosed,100,100,100,religion,Other,"100 (100, 100)",Puducherry
34,Puducherry,Urban,Diagnosed,89.9,86.3,93.5,religion,Hindu,"89.9 (86.3, 93.5)",Puducherry
34,Puducherry,Urban,Diagnosed,91.3,80.5,102,religion,Muslim,"91.3 (80.5, 102)",Puducherry
34,Puducherry,Urban,Diagnosed,82.8,65.3,100.4,religion,Other,"82.8 (65.3, 100.4)",Puducherry
35,Andaman & Nicobar Islands,Rural,Diagnosed,92.6,88.6,96.6,religion,Hindu,"92.6 (88.6, 96.6)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Diagnosed,76.4,37.6,115.2,religion,Muslim,"76.4 (37.6, 115.2)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Diagnosed,77.4,65.1,89.8,religion,Other,"77.4 (65.1, 89.8)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Diagnosed,87.6,78.6,96.6,religion,Hindu,"87.6 (78.6, 96.6)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Diagnosed,86.4,77.9,94.9,religion,Muslim,"86.4 (77.9, 94.9)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Urban,Diagnosed,84.4,71.9,96.9,religion,Other,"84.4 (71.9, 96.9)",Andaman & Nicobar
36,Telangana,Rural,Diagnosed,73.5,71.4,75.5,religion,Hindu,"73.5 (71.4, 75.5)",Telangana
36,Telangana,Rural,Diagnosed,77,69.3,84.7,religion,Muslim,"77 (69.3, 84.7)",Telangana
36,Telangana,Rural,Diagnosed,77,67.6,86.3,religion,Other,"77 (67.6, 86.3)",Telangana
36,Telangana,Urban,Diagnosed,83.9,80.3,87.5,religion,Hindu,"83.9 (80.3, 87.5)",Telangana
36,Telangana,Urban,Diagnosed,81.8,74.4,89.1,religion,Muslim,"81.8 (74.4, 89.1)",Telangana
