REGCODE,REGNAME,n5_state,v024,variable,estimate,lci,uci,strata,est_ci
73,Kaithal,Haryana,6,Diagnosed,75.3,61.2,89.4,Female,"75.3 (61.2, 89.4)"
73,Kaithal,Haryana,6,Diagnosed,82.3,69.7,94.9,Male,"82.3 (69.7, 94.9)"
74,Karnal,Haryana,6,Diagnosed,85.3,74.9,95.8,Female,"85.3 (74.9, 95.8)"
74,Karnal,Haryana,6,Diagnosed,74.9,66.1,83.7,Male,"74.9 (66.1, 83.7)"
75,Panipat,Haryana,6,Diagnosed,89.5,83.1,95.9,Female,"89.5 (83.1, 95.9)"
75,Panipat,Haryana,6,Diagnosed,80.7,70.7,90.6,Male,"80.7 (70.7, 90.6)"
76,Sonipat,Haryana,6,Diagnosed,74.1,59.3,88.9,Female,"74.1 (59.3, 88.9)"
76,Sonipat,Haryana,6,Diagnosed,78.2,66.7,89.8,Male,"78.2 (66.7, 89.8)"
77,Jind,Haryana,6,Diagnosed,72.5,60.8,84.2,Female,"72.5 (60.8, 84.2)"
77,Jind,Haryana,6,Diagnosed,52.5,36.3,68.8,Male,"52.5 (36.3, 68.8)"
78,Fatehabad,Haryana,6,Diagnosed,69.1,57.3,80.8,Female,"69.1 (57.3, 80.8)"
78,Fatehabad,Haryana,6,Diagnosed,56.9,42.6,71.1,Male,"56.9 (42.6, 71.1)"
79,Sirsa,Haryana,6,Diagnosed,87.5,79.6,95.5,Female,"87.5 (79.6, 95.5)"
79,Sirsa,Haryana,6,Diagnosed,74.5,60.3,88.6,Male,"74.5 (60.3, 88.6)"
80,Hisar,Haryana,6,Diagnosed,85,76.2,93.8,Female,"85 (76.2, 93.8)"
80,Hisar,Haryana,6,Diagnosed,78.5,67.5,89.5,Male,"78.5 (67.5, 89.5)"
82,Rohtak,Haryana,6,Diagnosed,92.2,86.6,97.8,Female,"92.2 (86.6, 97.8)"
82,Rohtak,Haryana,6,Diagnosed,85.8,77.5,94.1,Male,"85.8 (77.5, 94.1)"
83,Jhajjar,Haryana,6,Diagnosed,69.8,58.9,80.7,Female,"69.8 (58.9, 80.7)"
83,Jhajjar,Haryana,6,Diagnosed,71,59.3,82.8,Male,"71 (59.3, 82.8)"
84,Mahendragarh,Haryana,6,Diagnosed,59.5,45.2,73.8,Female,"59.5 (45.2, 73.8)"
84,Mahendragarh,Haryana,6,Diagnosed,56,41.9,70,Male,"56 (41.9, 70)"
85,Rewari,Haryana,6,Diagnosed,64.7,49.1,80.2,Female,"64.7 (49.1, 80.2)"
85,Rewari,Haryana,6,Diagnosed,80.6,61.7,99.5,Male,"80.6 (61.7, 99.5)"
86,Gurgaon,Haryana,6,Diagnosed,94.9,85.2,104.7,Female,"94.9 (85.2, 104.7)"
86,Gurgaon,Haryana,6,Diagnosed,89.4,78.9,99.9,Male,"89.4 (78.9, 99.9)"
87,Mewat,Haryana,6,Diagnosed,58.8,35.4,82.2,Female,"58.8 (35.4, 82.2)"
87,Mewat,Haryana,6,Diagnosed,49.2,23.5,74.8,Male,"49.2 (23.5, 74.8)"
88,Faridabad,Haryana,6,Diagnosed,89.6,81.6,97.5,Female,"89.6 (81.6, 97.5)"
88,Faridabad,Haryana,6,Diagnosed,79.1,69.5,88.8,Male,"79.1 (69.5, 88.8)"
89,Palwal,Haryana,6,Diagnosed,74,62.1,85.9,Female,"74 (62.1, 85.9)"
89,Palwal,Haryana,6,Diagnosed,66.3,54.8,77.8,Male,"66.3 (54.8, 77.8)"
99,Ganganagar,Rajasthan,8,Diagnosed,81.1,72.1,90.1,Female,"81.1 (72.1, 90.1)"
99,Ganganagar,Rajasthan,8,Diagnosed,78.9,65.5,92.4,Male,"78.9 (65.5, 92.4)"
100,Hanumangarh,Rajasthan,8,Diagnosed,87.3,78.4,96.1,Female,"87.3 (78.4, 96.1)"
100,Hanumangarh,Rajasthan,8,Diagnosed,90.3,83,97.5,Male,"90.3 (83, 97.5)"
101,Bikaner,Rajasthan,8,Diagnosed,88.2,79.2,97.1,Female,"88.2 (79.2, 97.1)"
101,Bikaner,Rajasthan,8,Diagnosed,84.8,72.5,97.1,Male,"84.8 (72.5, 97.1)"
102,Churu,Rajasthan,8,Diagnosed,90.1,83.1,97.2,Female,"90.1 (83.1, 97.2)"
102,Churu,Rajasthan,8,Diagnosed,75.4,59.2,91.7,Male,"75.4 (59.2, 91.7)"
103,Jhunjhunun,Rajasthan,8,Diagnosed,91.5,86,97.1,Female,"91.5 (86, 97.1)"
103,Jhunjhunun,Rajasthan,8,Diagnosed,89,80.1,97.8,Male,"89 (80.1, 97.8)"
104,Alwar,Rajasthan,8,Diagnosed,77.3,59.4,95.3,Female,"77.3 (59.4, 95.3)"
104,Alwar,Rajasthan,8,Diagnosed,61.3,45.4,77.2,Male,"61.3 (45.4, 77.2)"
105,Bharatpur,Rajasthan,8,Diagnosed,58.3,44.7,71.9,Female,"58.3 (44.7, 71.9)"
105,Bharatpur,Rajasthan,8,Diagnosed,71.7,56.6,86.9,Male,"71.7 (56.6, 86.9)"
106,Dhaulpur,Rajasthan,8,Diagnosed,70.3,48.6,92,Female,"70.3 (48.6, 92)"
106,Dhaulpur,Rajasthan,8,Diagnosed,56.2,38.2,74.2,Male,"56.2 (38.2, 74.2)"
107,Karauli,Rajasthan,8,Diagnosed,57.5,36.2,78.7,Female,"57.5 (36.2, 78.7)"
107,Karauli,Rajasthan,8,Diagnosed,64.3,45.9,82.6,Male,"64.3 (45.9, 82.6)"
108,Sawai Madhopur,Rajasthan,8,Diagnosed,71.5,48.6,94.5,Female,"71.5 (48.6, 94.5)"
108,Sawai Madhopur,Rajasthan,8,Diagnosed,82.8,68.4,97.2,Male,"82.8 (68.4, 97.2)"
109,Dausa,Rajasthan,8,Diagnosed,52,32.7,71.3,Female,"52 (32.7, 71.3)"
109,Dausa,Rajasthan,8,Diagnosed,70.9,53.7,88.2,Male,"70.9 (53.7, 88.2)"
110,Jaipur,Rajasthan,8,Diagnosed,72.2,57.6,86.8,Female,"72.2 (57.6, 86.8)"
110,Jaipur,Rajasthan,8,Diagnosed,80.5,67.1,94,Male,"80.5 (67.1, 94)"
111,Sikar,Rajasthan,8,Diagnosed,82.2,72.5,91.8,Female,"82.2 (72.5, 91.8)"
111,Sikar,Rajasthan,8,Diagnosed,91.6,84.3,99,Male,"91.6 (84.3, 99)"
112,Nagaur,Rajasthan,8,Diagnosed,71.7,58.4,85,Female,"71.7 (58.4, 85)"
112,Nagaur,Rajasthan,8,Diagnosed,76.7,56.2,97.2,Male,"76.7 (56.2, 97.2)"
113,Jodhpur,Rajasthan,8,Diagnosed,94.9,88.7,101.1,Female,"94.9 (88.7, 101.1)"
113,Jodhpur,Rajasthan,8,Diagnosed,89.5,79,100.1,Male,"89.5 (79, 100.1)"
114,Jaisalmer,Rajasthan,8,Diagnosed,87.5,74.2,100.9,Female,"87.5 (74.2, 100.9)"
114,Jaisalmer,Rajasthan,8,Diagnosed,95.2,88.3,102.1,Male,"95.2 (88.3, 102.1)"
115,Barmer,Rajasthan,8,Diagnosed,87.1,74.3,99.9,Female,"87.1 (74.3, 99.9)"
115,Barmer,Rajasthan,8,Diagnosed,54.2,19.6,88.7,Male,"54.2 (19.6, 88.7)"
116,Jalor,Rajasthan,8,Diagnosed,92,83.1,100.8,Female,"92 (83.1, 100.8)"
116,Jalor,Rajasthan,8,Diagnosed,69.4,38.1,100.6,Male,"69.4 (38.1, 100.6)"
117,Sirohi,Rajasthan,8,Diagnosed,76.7,58.9,94.5,Female,"76.7 (58.9, 94.5)"
117,Sirohi,Rajasthan,8,Diagnosed,95.9,88.6,103.3,Male,"95.9 (88.6, 103.3)"
118,Pali,Rajasthan,8,Diagnosed,90,80.8,99.3,Female,"90 (80.8, 99.3)"
118,Pali,Rajasthan,8,Diagnosed,84.4,70.2,98.5,Male,"84.4 (70.2, 98.5)"
119,Ajmer,Rajasthan,8,Diagnosed,76.9,63.2,90.6,Female,"76.9 (63.2, 90.6)"
119,Ajmer,Rajasthan,8,Diagnosed,78.8,68.1,89.5,Male,"78.8 (68.1, 89.5)"
120,Tonk,Rajasthan,8,Diagnosed,66.6,50.7,82.5,Female,"66.6 (50.7, 82.5)"
120,Tonk,Rajasthan,8,Diagnosed,67.8,42.3,93.3,Male,"67.8 (42.3, 93.3)"
121,Bundi,Rajasthan,8,Diagnosed,67.9,49.5,86.2,Female,"67.9 (49.5, 86.2)"
121,Bundi,Rajasthan,8,Diagnosed,65,43.6,86.4,Male,"65 (43.6, 86.4)"
122,Bhilwara,Rajasthan,8,Diagnosed,67,39.9,94.1,Female,"67 (39.9, 94.1)"
122,Bhilwara,Rajasthan,8,Diagnosed,50.9,22.5,79.2,Male,"50.9 (22.5, 79.2)"
123,Rajsamand,Rajasthan,8,Diagnosed,73.9,54.9,92.9,Female,"73.9 (54.9, 92.9)"
123,Rajsamand,Rajasthan,8,Diagnosed,89.5,79.6,99.4,Male,"89.5 (79.6, 99.4)"
124,Dungarpur,Rajasthan,8,Diagnosed,88.6,77.8,99.4,Female,"88.6 (77.8, 99.4)"
124,Dungarpur,Rajasthan,8,Diagnosed,88.9,77.7,100,Male,"88.9 (77.7, 100)"
125,Banswara,Rajasthan,8,Diagnosed,66.4,44.3,88.4,Female,"66.4 (44.3, 88.4)"
125,Banswara,Rajasthan,8,Diagnosed,52,29.6,74.4,Male,"52 (29.6, 74.4)"
126,Chittaurgarh,Rajasthan,8,Diagnosed,63.5,44,82.9,Female,"63.5 (44, 82.9)"
126,Chittaurgarh,Rajasthan,8,Diagnosed,54.1,32.6,75.5,Male,"54.1 (32.6, 75.5)"
127,Kota,Rajasthan,8,Diagnosed,82.8,70.3,95.3,Female,"82.8 (70.3, 95.3)"
127,Kota,Rajasthan,8,Diagnosed,85.1,69.4,100.9,Male,"85.1 (69.4, 100.9)"
128,Baran,Rajasthan,8,Diagnosed,62.9,45.7,80.1,Female,"62.9 (45.7, 80.1)"
128,Baran,Rajasthan,8,Diagnosed,78.8,60.8,96.8,Male,"78.8 (60.8, 96.8)"
129,Jhalawar,Rajasthan,8,Diagnosed,54,32.5,75.5,Female,"54 (32.5, 75.5)"
129,Jhalawar,Rajasthan,8,Diagnosed,42.4,11,73.8,Male,"42.4 (11, 73.8)"
130,Udaipur,Rajasthan,8,Diagnosed,92.5,83.1,101.9,Female,"92.5 (83.1, 101.9)"
130,Udaipur,Rajasthan,8,Diagnosed,90.9,83,98.8,Male,"90.9 (83, 98.8)"
131,Pratapgarh,Rajasthan,8,Diagnosed,56.5,36.6,76.3,Female,"56.5 (36.6, 76.3)"
131,Pratapgarh,Rajasthan,8,Diagnosed,56.1,33.7,78.6,Male,"56.1 (33.7, 78.6)"
132,Saharanpur,Uttar Pradesh,9,Diagnosed,62.4,47.7,77,Female,"62.4 (47.7, 77)"
132,Saharanpur,Uttar Pradesh,9,Diagnosed,63.9,41.5,86.3,Male,"63.9 (41.5, 86.3)"
134,Bijnor,Uttar Pradesh,9,Diagnosed,74.9,64.8,85,Female,"74.9 (64.8, 85)"
134,Bijnor,Uttar Pradesh,9,Diagnosed,61.1,47.4,74.9,Male,"61.1 (47.4, 74.9)"
136,Rampur,Uttar Pradesh,9,Diagnosed,63.7,50.3,77,Female,"63.7 (50.3, 77)"
136,Rampur,Uttar Pradesh,9,Diagnosed,48.8,32.5,65.1,Male,"48.8 (32.5, 65.1)"
137,Jyotiba Phule Nagar,Uttar Pradesh,9,Diagnosed,85.2,75.1,95.3,Female,"85.2 (75.1, 95.3)"
137,Jyotiba Phule Nagar,Uttar Pradesh,9,Diagnosed,73.5,57.9,89.2,Male,"73.5 (57.9, 89.2)"
138,Meerut,Uttar Pradesh,9,Diagnosed,78.5,67.8,89.2,Female,"78.5 (67.8, 89.2)"
138,Meerut,Uttar Pradesh,9,Diagnosed,71.5,61.3,81.7,Male,"71.5 (61.3, 81.7)"
139,Baghpat,Uttar Pradesh,9,Diagnosed,77.6,66.5,88.7,Female,"77.6 (66.5, 88.7)"
139,Baghpat,Uttar Pradesh,9,Diagnosed,58.5,44.3,72.8,Male,"58.5 (44.3, 72.8)"
141,Gautam Buddha Nagar,Uttar Pradesh,9,Diagnosed,77.3,64.9,89.6,Female,"77.3 (64.9, 89.6)"
141,Gautam Buddha Nagar,Uttar Pradesh,9,Diagnosed,63.2,44.9,81.5,Male,"63.2 (44.9, 81.5)"
142,Bulandshahr,Uttar Pradesh,9,Diagnosed,37.7,21.5,53.9,Female,"37.7 (21.5, 53.9)"
142,Bulandshahr,Uttar Pradesh,9,Diagnosed,55.4,35.5,75.3,Male,"55.4 (35.5, 75.3)"
143,Aligarh,Uttar Pradesh,9,Diagnosed,82.8,66.2,99.5,Female,"82.8 (66.2, 99.5)"
143,Aligarh,Uttar Pradesh,9,Diagnosed,52.8,36.9,68.7,Male,"52.8 (36.9, 68.7)"
144,Mahamaya Nagar,Uttar Pradesh,9,Diagnosed,92.9,86.9,99,Female,"92.9 (86.9, 99)"
144,Mahamaya Nagar,Uttar Pradesh,9,Diagnosed,80.2,69.8,90.5,Male,"80.2 (69.8, 90.5)"
145,Mathura,Uttar Pradesh,9,Diagnosed,90,80.1,99.8,Female,"90 (80.1, 99.8)"
145,Mathura,Uttar Pradesh,9,Diagnosed,71.6,57.4,85.7,Male,"71.6 (57.4, 85.7)"
146,Agra,Uttar Pradesh,9,Diagnosed,64.3,45.8,82.8,Female,"64.3 (45.8, 82.8)"
146,Agra,Uttar Pradesh,9,Diagnosed,68.1,56.4,79.7,Male,"68.1 (56.4, 79.7)"
147,Firozabad,Uttar Pradesh,9,Diagnosed,69.5,51.3,87.7,Female,"69.5 (51.3, 87.7)"
147,Firozabad,Uttar Pradesh,9,Diagnosed,68.5,53,83.9,Male,"68.5 (53, 83.9)"
148,Mainpuri,Uttar Pradesh,9,Diagnosed,55.4,36.1,74.7,Female,"55.4 (36.1, 74.7)"
148,Mainpuri,Uttar Pradesh,9,Diagnosed,51.5,29.9,73.2,Male,"51.5 (29.9, 73.2)"
150,Bareilly,Uttar Pradesh,9,Diagnosed,45.7,27.5,63.9,Female,"45.7 (27.5, 63.9)"
150,Bareilly,Uttar Pradesh,9,Diagnosed,59.6,40.6,78.7,Male,"59.6 (40.6, 78.7)"
151,Pilibhit,Uttar Pradesh,9,Diagnosed,45.7,26.9,64.6,Female,"45.7 (26.9, 64.6)"
151,Pilibhit,Uttar Pradesh,9,Diagnosed,48.9,32.6,65.3,Male,"48.9 (32.6, 65.3)"
152,Shahjahanpur,Uttar Pradesh,9,Diagnosed,56.6,43.1,70.2,Female,"56.6 (43.1, 70.2)"
152,Shahjahanpur,Uttar Pradesh,9,Diagnosed,65.3,43.8,86.9,Male,"65.3 (43.8, 86.9)"
153,Kheri,Uttar Pradesh,9,Diagnosed,59.5,41.1,78,Female,"59.5 (41.1, 78)"
153,Kheri,Uttar Pradesh,9,Diagnosed,40.7,26,55.4,Male,"40.7 (26, 55.4)"
154,Sitapur,Uttar Pradesh,9,Diagnosed,68.6,55.4,81.8,Female,"68.6 (55.4, 81.8)"
154,Sitapur,Uttar Pradesh,9,Diagnosed,43.3,24.4,62.2,Male,"43.3 (24.4, 62.2)"
155,Hardoi,Uttar Pradesh,9,Diagnosed,41,25.2,56.8,Female,"41 (25.2, 56.8)"
155,Hardoi,Uttar Pradesh,9,Diagnosed,61.8,43.4,80.3,Male,"61.8 (43.4, 80.3)"
156,Unnao,Uttar Pradesh,9,Diagnosed,75.2,62.3,88,Female,"75.2 (62.3, 88)"
156,Unnao,Uttar Pradesh,9,Diagnosed,77,64.7,89.3,Male,"77 (64.7, 89.3)"
157,Lucknow,Uttar Pradesh,9,Diagnosed,79.9,68.9,91,Female,"79.9 (68.9, 91)"
157,Lucknow,Uttar Pradesh,9,Diagnosed,65.6,51.5,79.6,Male,"65.6 (51.5, 79.6)"
159,Farrukhabad,Uttar Pradesh,9,Diagnosed,76.5,61.7,91.2,Female,"76.5 (61.7, 91.2)"
159,Farrukhabad,Uttar Pradesh,9,Diagnosed,81.1,66.1,96.1,Male,"81.1 (66.1, 96.1)"
160,Kannauj,Uttar Pradesh,9,Diagnosed,59.3,38.6,80.1,Female,"59.3 (38.6, 80.1)"
160,Kannauj,Uttar Pradesh,9,Diagnosed,70,49.3,90.8,Male,"70 (49.3, 90.8)"
161,Etawah,Uttar Pradesh,9,Diagnosed,70.1,54.6,85.5,Female,"70.1 (54.6, 85.5)"
161,Etawah,Uttar Pradesh,9,Diagnosed,77.9,65.2,90.6,Male,"77.9 (65.2, 90.6)"
162,Auraiya,Uttar Pradesh,9,Diagnosed,61,40.6,81.4,Female,"61 (40.6, 81.4)"
162,Auraiya,Uttar Pradesh,9,Diagnosed,69.9,47,92.8,Male,"69.9 (47, 92.8)"
163,Kanpur Dehat,Uttar Pradesh,9,Diagnosed,61.9,45.7,78.2,Female,"61.9 (45.7, 78.2)"
163,Kanpur Dehat,Uttar Pradesh,9,Diagnosed,81.7,65.9,97.5,Male,"81.7 (65.9, 97.5)"
164,Kanpur Nagar,Uttar Pradesh,9,Diagnosed,72.5,58.5,86.6,Female,"72.5 (58.5, 86.6)"
164,Kanpur Nagar,Uttar Pradesh,9,Diagnosed,73,59.6,86.3,Male,"73 (59.6, 86.3)"
165,Jalaun,Uttar Pradesh,9,Diagnosed,70.9,55.5,86.4,Female,"70.9 (55.5, 86.4)"
165,Jalaun,Uttar Pradesh,9,Diagnosed,64.9,52.3,77.5,Male,"64.9 (52.3, 77.5)"
166,Jhansi,Uttar Pradesh,9,Diagnosed,87.1,72.5,101.7,Female,"87.1 (72.5, 101.7)"
166,Jhansi,Uttar Pradesh,9,Diagnosed,69.9,47.6,92.2,Male,"69.9 (47.6, 92.2)"
167,Lalitpur,Uttar Pradesh,9,Diagnosed,92.2,84,100.3,Female,"92.2 (84, 100.3)"
167,Lalitpur,Uttar Pradesh,9,Diagnosed,96.2,91,101.4,Male,"96.2 (91, 101.4)"
168,Hamirpur,Uttar Pradesh,9,Diagnosed,67.5,45,90,Female,"67.5 (45, 90)"
168,Hamirpur,Uttar Pradesh,9,Diagnosed,70.5,43.1,97.9,Male,"70.5 (43.1, 97.9)"
169,Mahoba,Uttar Pradesh,9,Diagnosed,74,53.7,94.3,Female,"74 (53.7, 94.3)"
169,Mahoba,Uttar Pradesh,9,Diagnosed,62.4,43.5,81.4,Male,"62.4 (43.5, 81.4)"
170,Banda,Uttar Pradesh,9,Diagnosed,91.4,83.1,99.8,Female,"91.4 (83.1, 99.8)"
170,Banda,Uttar Pradesh,9,Diagnosed,86.3,74.5,98.1,Male,"86.3 (74.5, 98.1)"
171,Chitrakoot,Uttar Pradesh,9,Diagnosed,97.4,93.6,101.2,Female,"97.4 (93.6, 101.2)"
171,Chitrakoot,Uttar Pradesh,9,Diagnosed,89,80.6,97.4,Male,"89 (80.6, 97.4)"
172,Fatehpur,Uttar Pradesh,9,Diagnosed,76.9,64,89.8,Female,"76.9 (64, 89.8)"
172,Fatehpur,Uttar Pradesh,9,Diagnosed,57.4,41.4,73.4,Male,"57.4 (41.4, 73.4)"
173,Pratapgarh,Uttar Pradesh,9,Diagnosed,74.3,62.8,85.9,Female,"74.3 (62.8, 85.9)"
173,Pratapgarh,Uttar Pradesh,9,Diagnosed,77.9,67.6,88.2,Male,"77.9 (67.6, 88.2)"
174,Kaushambi,Uttar Pradesh,9,Diagnosed,44,26.8,61.3,Female,"44 (26.8, 61.3)"
174,Kaushambi,Uttar Pradesh,9,Diagnosed,27.1,8,46.1,Male,"27.1 (8, 46.1)"
175,Allahabad,Uttar Pradesh,9,Diagnosed,55.1,37.2,73,Female,"55.1 (37.2, 73)"
175,Allahabad,Uttar Pradesh,9,Diagnosed,74.6,58.6,90.6,Male,"74.6 (58.6, 90.6)"
176,Bara Banki,Uttar Pradesh,9,Diagnosed,82.7,70.4,95,Female,"82.7 (70.4, 95)"
176,Bara Banki,Uttar Pradesh,9,Diagnosed,79.4,69.5,89.3,Male,"79.4 (69.5, 89.3)"
177,Faizabad,Uttar Pradesh,9,Diagnosed,68.2,54,82.5,Female,"68.2 (54, 82.5)"
177,Faizabad,Uttar Pradesh,9,Diagnosed,72.6,59.1,86.2,Male,"72.6 (59.1, 86.2)"
178,Ambedkar Nagar,Uttar Pradesh,9,Diagnosed,68.2,54.9,81.6,Female,"68.2 (54.9, 81.6)"
178,Ambedkar Nagar,Uttar Pradesh,9,Diagnosed,55.1,38.3,71.9,Male,"55.1 (38.3, 71.9)"
180,Bahraich,Uttar Pradesh,9,Diagnosed,82,70.3,93.7,Female,"82 (70.3, 93.7)"
180,Bahraich,Uttar Pradesh,9,Diagnosed,91.5,83.3,99.6,Male,"91.5 (83.3, 99.6)"
181,Shrawasti,Uttar Pradesh,9,Diagnosed,69,55.2,82.9,Female,"69 (55.2, 82.9)"
181,Shrawasti,Uttar Pradesh,9,Diagnosed,81,70.1,91.9,Male,"81 (70.1, 91.9)"
182,Balrampur,Uttar Pradesh,9,Diagnosed,85.1,74.9,95.2,Female,"85.1 (74.9, 95.2)"
182,Balrampur,Uttar Pradesh,9,Diagnosed,94.3,88.4,100.2,Male,"94.3 (88.4, 100.2)"
183,Gonda,Uttar Pradesh,9,Diagnosed,80.8,72.7,88.9,Female,"80.8 (72.7, 88.9)"
183,Gonda,Uttar Pradesh,9,Diagnosed,91.2,86.1,96.3,Male,"91.2 (86.1, 96.3)"
184,Siddharthnagar,Uttar Pradesh,9,Diagnosed,74.9,62.1,87.7,Female,"74.9 (62.1, 87.7)"
184,Siddharthnagar,Uttar Pradesh,9,Diagnosed,83.2,70.4,96,Male,"83.2 (70.4, 96)"
185,Basti,Uttar Pradesh,9,Diagnosed,85.5,77.7,93.4,Female,"85.5 (77.7, 93.4)"
185,Basti,Uttar Pradesh,9,Diagnosed,87.9,81.8,94,Male,"87.9 (81.8, 94)"
186,Sant Kabir Nagar,Uttar Pradesh,9,Diagnosed,60.8,45.5,76.2,Female,"60.8 (45.5, 76.2)"
186,Sant Kabir Nagar,Uttar Pradesh,9,Diagnosed,69.5,54.8,84.2,Male,"69.5 (54.8, 84.2)"
187,Maharajganj,Uttar Pradesh,9,Diagnosed,57.4,40.6,74.2,Female,"57.4 (40.6, 74.2)"
187,Maharajganj,Uttar Pradesh,9,Diagnosed,63.6,48.7,78.5,Male,"63.6 (48.7, 78.5)"
188,Gorakhpur,Uttar Pradesh,9,Diagnosed,75.4,64.2,86.6,Female,"75.4 (64.2, 86.6)"
188,Gorakhpur,Uttar Pradesh,9,Diagnosed,81.3,68.2,94.3,Male,"81.3 (68.2, 94.3)"
189,Kushinagar,Uttar Pradesh,9,Diagnosed,86.1,77,95.2,Female,"86.1 (77, 95.2)"
189,Kushinagar,Uttar Pradesh,9,Diagnosed,84.5,74.1,94.9,Male,"84.5 (74.1, 94.9)"
190,Deoria,Uttar Pradesh,9,Diagnosed,83,75.1,90.9,Female,"83 (75.1, 90.9)"
190,Deoria,Uttar Pradesh,9,Diagnosed,82.6,72.7,92.6,Male,"82.6 (72.7, 92.6)"
191,Azamgarh,Uttar Pradesh,9,Diagnosed,62.7,48.1,77.4,Female,"62.7 (48.1, 77.4)"
191,Azamgarh,Uttar Pradesh,9,Diagnosed,65.3,48.9,81.7,Male,"65.3 (48.9, 81.7)"
192,Mau,Uttar Pradesh,9,Diagnosed,86.1,78.1,94,Female,"86.1 (78.1, 94)"
192,Mau,Uttar Pradesh,9,Diagnosed,72.6,54.6,90.5,Male,"72.6 (54.6, 90.5)"
193,Ballia,Uttar Pradesh,9,Diagnosed,80.7,70.3,91.1,Female,"80.7 (70.3, 91.1)"
193,Ballia,Uttar Pradesh,9,Diagnosed,84,74.8,93.1,Male,"84 (74.8, 93.1)"
194,Jaunpur,Uttar Pradesh,9,Diagnosed,92.3,87.7,96.8,Female,"92.3 (87.7, 96.8)"
194,Jaunpur,Uttar Pradesh,9,Diagnosed,89.7,83.4,95.9,Male,"89.7 (83.4, 95.9)"
195,Ghazipur,Uttar Pradesh,9,Diagnosed,91.7,85.3,98.1,Female,"91.7 (85.3, 98.1)"
195,Ghazipur,Uttar Pradesh,9,Diagnosed,84.8,75.5,94,Male,"84.8 (75.5, 94)"
196,Chandauli,Uttar Pradesh,9,Diagnosed,74.4,58.4,90.4,Female,"74.4 (58.4, 90.4)"
196,Chandauli,Uttar Pradesh,9,Diagnosed,75.7,59.8,91.7,Male,"75.7 (59.8, 91.7)"
197,Varanasi,Uttar Pradesh,9,Diagnosed,93,87.1,98.9,Female,"93 (87.1, 98.9)"
197,Varanasi,Uttar Pradesh,9,Diagnosed,88.1,79.8,96.5,Male,"88.1 (79.8, 96.5)"
198,Sant Ravidas Nagar,Uttar Pradesh,9,Diagnosed,65.8,50.5,81.1,Female,"65.8 (50.5, 81.1)"
198,Sant Ravidas Nagar,Uttar Pradesh,9,Diagnosed,69.5,54.7,84.3,Male,"69.5 (54.7, 84.3)"
199,Mirzapur,Uttar Pradesh,9,Diagnosed,83.2,73.9,92.5,Female,"83.2 (73.9, 92.5)"
199,Mirzapur,Uttar Pradesh,9,Diagnosed,85.9,77.6,94.1,Male,"85.9 (77.6, 94.1)"
200,Sonbhadra,Uttar Pradesh,9,Diagnosed,84.4,69.1,99.7,Female,"84.4 (69.1, 99.7)"
200,Sonbhadra,Uttar Pradesh,9,Diagnosed,66.2,48.9,83.4,Male,"66.2 (48.9, 83.4)"
201,Etah,Uttar Pradesh,9,Diagnosed,60.7,40.1,81.2,Female,"60.7 (40.1, 81.2)"
201,Etah,Uttar Pradesh,9,Diagnosed,63.6,38,89.2,Male,"63.6 (38, 89.2)"
202,Kanshiram Nagar,Uttar Pradesh,9,Diagnosed,62.9,43.9,81.9,Female,"62.9 (43.9, 81.9)"
202,Kanshiram Nagar,Uttar Pradesh,9,Diagnosed,66.2,41,91.4,Male,"66.2 (41, 91.4)"
203,Pashchim Champaran,Bihar,10,Diagnosed,59.9,47.2,72.6,Female,"59.9 (47.2, 72.6)"
203,Pashchim Champaran,Bihar,10,Diagnosed,60.8,42.4,79.3,Male,"60.8 (42.4, 79.3)"
204,Purba Champaran,Bihar,10,Diagnosed,72.7,60,85.3,Female,"72.7 (60, 85.3)"
204,Purba Champaran,Bihar,10,Diagnosed,75.4,57.3,93.6,Male,"75.4 (57.3, 93.6)"
205,Sheohar,Bihar,10,Diagnosed,42.4,21.9,62.9,Female,"42.4 (21.9, 62.9)"
205,Sheohar,Bihar,10,Diagnosed,78.3,58.8,97.8,Male,"78.3 (58.8, 97.8)"
206,Sitamarhi,Bihar,10,Diagnosed,63.7,49.9,77.6,Female,"63.7 (49.9, 77.6)"
206,Sitamarhi,Bihar,10,Diagnosed,92,80.9,103.1,Male,"92 (80.9, 103.1)"
207,Madhubani,Bihar,10,Diagnosed,85,75.6,94.3,Female,"85 (75.6, 94.3)"
207,Madhubani,Bihar,10,Diagnosed,67.1,51.9,82.3,Male,"67.1 (51.9, 82.3)"
208,Supaul,Bihar,10,Diagnosed,60.7,41.4,79.9,Female,"60.7 (41.4, 79.9)"
208,Supaul,Bihar,10,Diagnosed,76.6,65,88.3,Male,"76.6 (65, 88.3)"
209,Araria,Bihar,10,Diagnosed,60.6,44.9,76.4,Female,"60.6 (44.9, 76.4)"
209,Araria,Bihar,10,Diagnosed,80.7,70.1,91.3,Male,"80.7 (70.1, 91.3)"
210,Kishanganj,Bihar,10,Diagnosed,84.4,73,95.8,Female,"84.4 (73, 95.8)"
210,Kishanganj,Bihar,10,Diagnosed,75.1,61.5,88.6,Male,"75.1 (61.5, 88.6)"
211,Purnia,Bihar,10,Diagnosed,82.5,71.8,93.2,Female,"82.5 (71.8, 93.2)"
211,Purnia,Bihar,10,Diagnosed,82.3,72.4,92.2,Male,"82.3 (72.4, 92.2)"
