state,n5_state,residence,variable,estimate,lci,uci,stratification,strata,est_ci,ST_NM
7,Nct Of Delhi,Rural,Diagnosed,5.7,0.1,11.2,caste,General,"5.7 (0.1, 11.2)",Delhi
7,Nct Of Delhi,Rural,Treated,4.7,0.5,8.9,caste,General,"4.7 (0.5, 8.9)",Delhi
7,Nct Of Delhi,Rural,Controlled,5.2,-0.5,10.9,caste,General,"5.2 (-0.5, 10.9)",Delhi
7,Nct Of Delhi,Rural,Screened,76.1,64,88.3,caste,OBC,"76.1 (64, 88.3)",Delhi
7,Nct Of Delhi,Rural,Diabetes,6.8,0.4,13.3,caste,OBC,"6.8 (0.4, 13.3)",Delhi
7,Nct Of Delhi,Rural,Diagnosed,4.8,-1.2,10.9,caste,OBC,"4.8 (-1.2, 10.9)",Delhi
7,Nct Of Delhi,Rural,Treated,3.9,-1,8.7,caste,OBC,"3.9 (-1, 8.7)",Delhi
7,Nct Of Delhi,Rural,Controlled,4,-2.2,10.1,caste,OBC,"4 (-2.2, 10.1)",Delhi
7,Nct Of Delhi,Rural,Screened,67,41.4,92.7,caste,Schedule Caste,"67 (41.4, 92.7)",Delhi
7,Nct Of Delhi,Rural,Diabetes,4.7,1.3,8.2,caste,Schedule Caste,"4.7 (1.3, 8.2)",Delhi
7,Nct Of Delhi,Rural,Diagnosed,3.8,0.4,7.3,caste,Schedule Caste,"3.8 (0.4, 7.3)",Delhi
7,Nct Of Delhi,Rural,Treated,2.2,-0.7,5.1,caste,Schedule Caste,"2.2 (-0.7, 5.1)",Delhi
7,Nct Of Delhi,Rural,Controlled,1.5,-1,4,caste,Schedule Caste,"1.5 (-1, 4)",Delhi
7,Nct Of Delhi,Rural,Screened,34.4,-11.8,80.6,caste,Schedule Tribe,"34.4 (-11.8, 80.6)",Delhi
7,Nct Of Delhi,Rural,Diabetes,0,0,0,caste,Schedule Tribe,"0 (0, 0)",Delhi
7,Nct Of Delhi,Rural,Diagnosed,0,0,0,caste,Schedule Tribe,"0 (0, 0)",Delhi
7,Nct Of Delhi,Rural,Treated,0,0,0,caste,Schedule Tribe,"0 (0, 0)",Delhi
7,Nct Of Delhi,Rural,Controlled,0,0,0,caste,Schedule Tribe,"0 (0, 0)",Delhi
7,Nct Of Delhi,Urban,Screened,62,59.6,64.5,caste,General,"62 (59.6, 64.5)",Delhi
7,Nct Of Delhi,Urban,Diabetes,8.8,8.1,9.5,caste,General,"8.8 (8.1, 9.5)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,7.4,6.7,8.1,caste,General,"7.4 (6.7, 8.1)",Delhi
7,Nct Of Delhi,Urban,Treated,6.3,5.7,7,caste,General,"6.3 (5.7, 7)",Delhi
7,Nct Of Delhi,Urban,Controlled,4.1,3.6,4.6,caste,General,"4.1 (3.6, 4.6)",Delhi
7,Nct Of Delhi,Urban,Screened,58.1,54.8,61.5,caste,OBC,"58.1 (54.8, 61.5)",Delhi
7,Nct Of Delhi,Urban,Diabetes,6.9,5.9,7.8,caste,OBC,"6.9 (5.9, 7.8)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,5.3,4.5,6.2,caste,OBC,"5.3 (4.5, 6.2)",Delhi
7,Nct Of Delhi,Urban,Treated,4.5,3.7,5.2,caste,OBC,"4.5 (3.7, 5.2)",Delhi
7,Nct Of Delhi,Urban,Controlled,2.8,2.2,3.5,caste,OBC,"2.8 (2.2, 3.5)",Delhi
7,Nct Of Delhi,Urban,Screened,51.5,48.6,54.5,caste,Schedule Caste,"51.5 (48.6, 54.5)",Delhi
7,Nct Of Delhi,Urban,Diabetes,6.2,5.5,7,caste,Schedule Caste,"6.2 (5.5, 7)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,5,4.3,5.7,caste,Schedule Caste,"5 (4.3, 5.7)",Delhi
7,Nct Of Delhi,Urban,Treated,4.1,3.5,4.7,caste,Schedule Caste,"4.1 (3.5, 4.7)",Delhi
7,Nct Of Delhi,Urban,Controlled,2.6,2.1,3.1,caste,Schedule Caste,"2.6 (2.1, 3.1)",Delhi
7,Nct Of Delhi,Urban,Screened,48.5,39.8,57.2,caste,Schedule Tribe,"48.5 (39.8, 57.2)",Delhi
7,Nct Of Delhi,Urban,Diabetes,4.6,1.7,7.5,caste,Schedule Tribe,"4.6 (1.7, 7.5)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,3.6,0.9,6.2,caste,Schedule Tribe,"3.6 (0.9, 6.2)",Delhi
7,Nct Of Delhi,Urban,Treated,3.3,0.6,5.9,caste,Schedule Tribe,"3.3 (0.6, 5.9)",Delhi
7,Nct Of Delhi,Urban,Controlled,1.3,-0.2,2.8,caste,Schedule Tribe,"1.3 (-0.2, 2.8)",Delhi
8,Rajasthan,Rural,Screened,19.2,17,21.3,caste,General,"19.2 (17, 21.3)",Rajasthan
8,Rajasthan,Rural,Diabetes,3.2,2.7,3.7,caste,General,"3.2 (2.7, 3.7)",Rajasthan
8,Rajasthan,Rural,Diagnosed,2.5,2,2.9,caste,General,"2.5 (2, 2.9)",Rajasthan
8,Rajasthan,Rural,Treated,1.4,1.1,1.7,caste,General,"1.4 (1.1, 1.7)",Rajasthan
8,Rajasthan,Rural,Controlled,1.6,1.2,2,caste,General,"1.6 (1.2, 2)",Rajasthan
8,Rajasthan,Rural,Screened,16.3,14.6,18,caste,OBC,"16.3 (14.6, 18)",Rajasthan
8,Rajasthan,Rural,Diabetes,2.4,2.1,2.7,caste,OBC,"2.4 (2.1, 2.7)",Rajasthan
8,Rajasthan,Rural,Diagnosed,1.9,1.6,2.2,caste,OBC,"1.9 (1.6, 2.2)",Rajasthan
8,Rajasthan,Rural,Treated,1,0.8,1.1,caste,OBC,"1 (0.8, 1.1)",Rajasthan
8,Rajasthan,Rural,Controlled,1.3,1.1,1.6,caste,OBC,"1.3 (1.1, 1.6)",Rajasthan
8,Rajasthan,Rural,Screened,14.8,13.1,16.5,caste,Schedule Caste,"14.8 (13.1, 16.5)",Rajasthan
8,Rajasthan,Rural,Diabetes,1.7,1.4,2,caste,Schedule Caste,"1.7 (1.4, 2)",Rajasthan
8,Rajasthan,Rural,Diagnosed,1.3,1,1.6,caste,Schedule Caste,"1.3 (1, 1.6)",Rajasthan
8,Rajasthan,Rural,Treated,0.6,0.4,0.8,caste,Schedule Caste,"0.6 (0.4, 0.8)",Rajasthan
8,Rajasthan,Rural,Controlled,0.9,0.7,1.1,caste,Schedule Caste,"0.9 (0.7, 1.1)",Rajasthan
8,Rajasthan,Rural,Screened,17.1,13.9,20.3,caste,Schedule Tribe,"17.1 (13.9, 20.3)",Rajasthan
8,Rajasthan,Rural,Diabetes,2.1,1.4,2.8,caste,Schedule Tribe,"2.1 (1.4, 2.8)",Rajasthan
8,Rajasthan,Rural,Diagnosed,1.7,1,2.4,caste,Schedule Tribe,"1.7 (1, 2.4)",Rajasthan
8,Rajasthan,Rural,Treated,0.5,0.3,0.6,caste,Schedule Tribe,"0.5 (0.3, 0.6)",Rajasthan
8,Rajasthan,Rural,Controlled,1.3,0.7,2,caste,Schedule Tribe,"1.3 (0.7, 2)",Rajasthan
8,Rajasthan,Urban,Screened,33.9,30,37.7,caste,General,"33.9 (30, 37.7)",Rajasthan
8,Rajasthan,Urban,Diabetes,6,4.9,7.1,caste,General,"6 (4.9, 7.1)",Rajasthan
8,Rajasthan,Urban,Diagnosed,5.3,4.2,6.3,caste,General,"5.3 (4.2, 6.3)",Rajasthan
8,Rajasthan,Urban,Treated,3.2,2.6,3.9,caste,General,"3.2 (2.6, 3.9)",Rajasthan
8,Rajasthan,Urban,Controlled,3.8,2.9,4.7,caste,General,"3.8 (2.9, 4.7)",Rajasthan
8,Rajasthan,Urban,Screened,26,23,28.9,caste,OBC,"26 (23, 28.9)",Rajasthan
8,Rajasthan,Urban,Diabetes,4.3,3.3,5.3,caste,OBC,"4.3 (3.3, 5.3)",Rajasthan
8,Rajasthan,Urban,Diagnosed,3.6,2.6,4.7,caste,OBC,"3.6 (2.6, 4.7)",Rajasthan
8,Rajasthan,Urban,Treated,1.7,1.4,2,caste,OBC,"1.7 (1.4, 2)",Rajasthan
8,Rajasthan,Urban,Controlled,2.8,1.8,3.8,caste,OBC,"2.8 (1.8, 3.8)",Rajasthan
8,Rajasthan,Urban,Screened,21.8,17,26.7,caste,Schedule Caste,"21.8 (17, 26.7)",Rajasthan
8,Rajasthan,Urban,Diabetes,3.7,2.6,4.8,caste,Schedule Caste,"3.7 (2.6, 4.8)",Rajasthan
8,Rajasthan,Urban,Diagnosed,3.1,2.1,4.2,caste,Schedule Caste,"3.1 (2.1, 4.2)",Rajasthan
8,Rajasthan,Urban,Treated,1.5,1,2,caste,Schedule Caste,"1.5 (1, 2)",Rajasthan
8,Rajasthan,Urban,Controlled,2.3,1.5,3.2,caste,Schedule Caste,"2.3 (1.5, 3.2)",Rajasthan
8,Rajasthan,Urban,Screened,19.2,13.8,24.6,caste,Schedule Tribe,"19.2 (13.8, 24.6)",Rajasthan
8,Rajasthan,Urban,Diabetes,2.5,0.9,4,caste,Schedule Tribe,"2.5 (0.9, 4)",Rajasthan
8,Rajasthan,Urban,Diagnosed,2,0.5,3.5,caste,Schedule Tribe,"2 (0.5, 3.5)",Rajasthan
8,Rajasthan,Urban,Treated,0.9,0.1,1.6,caste,Schedule Tribe,"0.9 (0.1, 1.6)",Rajasthan
8,Rajasthan,Urban,Controlled,1.7,0.4,3,caste,Schedule Tribe,"1.7 (0.4, 3)",Rajasthan
9,Uttar Pradesh,Rural,Screened,28.1,26.7,29.4,caste,General,"28.1 (26.7, 29.4)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diabetes,6.2,5.6,6.8,caste,General,"6.2 (5.6, 6.8)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,4.7,4.1,5.3,caste,General,"4.7 (4.1, 5.3)",Uttar Pradesh
9,Uttar Pradesh,Rural,Treated,1.9,1.7,2.1,caste,General,"1.9 (1.7, 2.1)",Uttar Pradesh
9,Uttar Pradesh,Rural,Controlled,3.4,2.8,3.9,caste,General,"3.4 (2.8, 3.9)",Uttar Pradesh
9,Uttar Pradesh,Rural,Screened,23.1,22.1,24,caste,OBC,"23.1 (22.1, 24)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diabetes,4.1,3.8,4.4,caste,OBC,"4.1 (3.8, 4.4)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,3,2.8,3.3,caste,OBC,"3 (2.8, 3.3)",Uttar Pradesh
9,Uttar Pradesh,Rural,Treated,1.1,1,1.2,caste,OBC,"1.1 (1, 1.2)",Uttar Pradesh
9,Uttar Pradesh,Rural,Controlled,2.3,2,2.5,caste,OBC,"2.3 (2, 2.5)",Uttar Pradesh
9,Uttar Pradesh,Rural,Screened,21.7,20.6,22.9,caste,Schedule Caste,"21.7 (20.6, 22.9)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diabetes,3.4,3.1,3.7,caste,Schedule Caste,"3.4 (3.1, 3.7)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,2.4,2.2,2.7,caste,Schedule Caste,"2.4 (2.2, 2.7)",Uttar Pradesh
9,Uttar Pradesh,Rural,Treated,0.8,0.7,0.9,caste,Schedule Caste,"0.8 (0.7, 0.9)",Uttar Pradesh
9,Uttar Pradesh,Rural,Controlled,1.9,1.7,2.2,caste,Schedule Caste,"1.9 (1.7, 2.2)",Uttar Pradesh
9,Uttar Pradesh,Rural,Screened,20,17.1,22.9,caste,Schedule Tribe,"20 (17.1, 22.9)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diabetes,3,2,4.1,caste,Schedule Tribe,"3 (2, 4.1)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,2.5,1.6,3.5,caste,Schedule Tribe,"2.5 (1.6, 3.5)",Uttar Pradesh
9,Uttar Pradesh,Rural,Treated,0.4,0.1,0.7,caste,Schedule Tribe,"0.4 (0.1, 0.7)",Uttar Pradesh
9,Uttar Pradesh,Rural,Controlled,2.2,1.3,3.1,caste,Schedule Tribe,"2.2 (1.3, 3.1)",Uttar Pradesh
9,Uttar Pradesh,Urban,Screened,38.2,35.6,40.9,caste,General,"38.2 (35.6, 40.9)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diabetes,7,6.2,7.8,caste,General,"7 (6.2, 7.8)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,5.3,4.5,6,caste,General,"5.3 (4.5, 6)",Uttar Pradesh
9,Uttar Pradesh,Urban,Treated,3.3,2.8,3.8,caste,General,"3.3 (2.8, 3.8)",Uttar Pradesh
9,Uttar Pradesh,Urban,Controlled,3.1,2.5,3.6,caste,General,"3.1 (2.5, 3.6)",Uttar Pradesh
9,Uttar Pradesh,Urban,Screened,29.4,27.3,31.6,caste,OBC,"29.4 (27.3, 31.6)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diabetes,5.1,4.6,5.7,caste,OBC,"5.1 (4.6, 5.7)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,3.9,3.3,4.4,caste,OBC,"3.9 (3.3, 4.4)",Uttar Pradesh
9,Uttar Pradesh,Urban,Treated,2.2,1.9,2.6,caste,OBC,"2.2 (1.9, 2.6)",Uttar Pradesh
9,Uttar Pradesh,Urban,Controlled,2.3,1.9,2.7,caste,OBC,"2.3 (1.9, 2.7)",Uttar Pradesh
9,Uttar Pradesh,Urban,Screened,28.9,25.8,32,caste,Schedule Caste,"28.9 (25.8, 32)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diabetes,4.6,3.8,5.4,caste,Schedule Caste,"4.6 (3.8, 5.4)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,3.3,2.6,4,caste,Schedule Caste,"3.3 (2.6, 4)",Uttar Pradesh
9,Uttar Pradesh,Urban,Treated,1.8,1.3,2.3,caste,Schedule Caste,"1.8 (1.3, 2.3)",Uttar Pradesh
9,Uttar Pradesh,Urban,Controlled,2,1.4,2.5,caste,Schedule Caste,"2 (1.4, 2.5)",Uttar Pradesh
9,Uttar Pradesh,Urban,Screened,39,29.5,48.6,caste,Schedule Tribe,"39 (29.5, 48.6)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diabetes,5.8,2.7,9,caste,Schedule Tribe,"5.8 (2.7, 9)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,4.5,1.7,7.3,caste,Schedule Tribe,"4.5 (1.7, 7.3)",Uttar Pradesh
9,Uttar Pradesh,Urban,Treated,2.5,0.5,4.5,caste,Schedule Tribe,"2.5 (0.5, 4.5)",Uttar Pradesh
9,Uttar Pradesh,Urban,Controlled,3.7,0.9,6.4,caste,Schedule Tribe,"3.7 (0.9, 6.4)",Uttar Pradesh
10,Bihar,Rural,Screened,19.2,17.9,20.4,caste,General,"19.2 (17.9, 20.4)",Bihar
10,Bihar,Rural,Diabetes,7.5,6.8,8.3,caste,General,"7.5 (6.8, 8.3)",Bihar
10,Bihar,Rural,Diagnosed,5.9,5.2,6.6,caste,General,"5.9 (5.2, 6.6)",Bihar
10,Bihar,Rural,Treated,3,2.6,3.4,caste,General,"3 (2.6, 3.4)",Bihar
10,Bihar,Rural,Controlled,4,3.4,4.6,caste,General,"4 (3.4, 4.6)",Bihar
10,Bihar,Rural,Screened,13.6,12.8,14.5,caste,OBC,"13.6 (12.8, 14.5)",Bihar
10,Bihar,Rural,Diabetes,4.4,4.1,4.7,caste,OBC,"4.4 (4.1, 4.7)",Bihar
10,Bihar,Rural,Diagnosed,3.2,2.9,3.5,caste,OBC,"3.2 (2.9, 3.5)",Bihar
10,Bihar,Rural,Treated,1.5,1.4,1.7,caste,OBC,"1.5 (1.4, 1.7)",Bihar
10,Bihar,Rural,Controlled,2.2,1.9,2.4,caste,OBC,"2.2 (1.9, 2.4)",Bihar
10,Bihar,Rural,Screened,10.1,9.2,11,caste,Schedule Caste,"10.1 (9.2, 11)",Bihar
10,Bihar,Rural,Diabetes,3.2,2.8,3.5,caste,Schedule Caste,"3.2 (2.8, 3.5)",Bihar
10,Bihar,Rural,Diagnosed,2.1,1.8,2.5,caste,Schedule Caste,"2.1 (1.8, 2.5)",Bihar
10,Bihar,Rural,Treated,0.9,0.7,1,caste,Schedule Caste,"0.9 (0.7, 1)",Bihar
10,Bihar,Rural,Controlled,1.5,1.3,1.8,caste,Schedule Caste,"1.5 (1.3, 1.8)",Bihar
10,Bihar,Rural,Screened,9.2,7.7,10.7,caste,Schedule Tribe,"9.2 (7.7, 10.7)",Bihar
10,Bihar,Rural,Diabetes,3.6,2.8,4.4,caste,Schedule Tribe,"3.6 (2.8, 4.4)",Bihar
10,Bihar,Rural,Diagnosed,2.7,2,3.4,caste,Schedule Tribe,"2.7 (2, 3.4)",Bihar
10,Bihar,Rural,Treated,1.1,0.6,1.6,caste,Schedule Tribe,"1.1 (0.6, 1.6)",Bihar
10,Bihar,Rural,Controlled,2.1,1.5,2.8,caste,Schedule Tribe,"2.1 (1.5, 2.8)",Bihar
10,Bihar,Urban,Screened,35.9,30.2,41.5,caste,General,"35.9 (30.2, 41.5)",Bihar
10,Bihar,Urban,Diabetes,10.8,8.3,13.3,caste,General,"10.8 (8.3, 13.3)",Bihar
10,Bihar,Urban,Diagnosed,9.1,6.8,11.4,caste,General,"9.1 (6.8, 11.4)",Bihar
10,Bihar,Urban,Treated,5.3,3.7,6.9,caste,General,"5.3 (3.7, 6.9)",Bihar
10,Bihar,Urban,Controlled,5.8,4.1,7.6,caste,General,"5.8 (4.1, 7.6)",Bihar
10,Bihar,Urban,Screened,26,22.6,29.4,caste,OBC,"26 (22.6, 29.4)",Bihar
10,Bihar,Urban,Diabetes,7.8,6.6,8.9,caste,OBC,"7.8 (6.6, 8.9)",Bihar
10,Bihar,Urban,Diagnosed,6.2,5.1,7.3,caste,OBC,"6.2 (5.1, 7.3)",Bihar
10,Bihar,Urban,Treated,3.4,2.7,4.2,caste,OBC,"3.4 (2.7, 4.2)",Bihar
10,Bihar,Urban,Controlled,3.7,2.9,4.5,caste,OBC,"3.7 (2.9, 4.5)",Bihar
10,Bihar,Urban,Screened,21,16.5,25.4,caste,Schedule Caste,"21 (16.5, 25.4)",Bihar
10,Bihar,Urban,Diabetes,6.1,4.2,8,caste,Schedule Caste,"6.1 (4.2, 8)",Bihar
10,Bihar,Urban,Diagnosed,5.3,3.4,7.2,caste,Schedule Caste,"5.3 (3.4, 7.2)",Bihar
10,Bihar,Urban,Treated,2.9,1.8,4,caste,Schedule Caste,"2.9 (1.8, 4)",Bihar
10,Bihar,Urban,Controlled,2.9,1.4,4.4,caste,Schedule Caste,"2.9 (1.4, 4.4)",Bihar
10,Bihar,Urban,Screened,21.2,11.3,31,caste,Schedule Tribe,"21.2 (11.3, 31)",Bihar
10,Bihar,Urban,Diabetes,11.5,5.7,17.3,caste,Schedule Tribe,"11.5 (5.7, 17.3)",Bihar
10,Bihar,Urban,Diagnosed,8.9,3.4,14.4,caste,Schedule Tribe,"8.9 (3.4, 14.4)",Bihar
10,Bihar,Urban,Treated,5.3,1.7,8.9,caste,Schedule Tribe,"5.3 (1.7, 8.9)",Bihar
10,Bihar,Urban,Controlled,3.6,-0.9,8.1,caste,Schedule Tribe,"3.6 (-0.9, 8.1)",Bihar
11,Sikkim,Rural,Screened,31.3,26.3,36.2,caste,General,"31.3 (26.3, 36.2)",Sikkim
11,Sikkim,Rural,Diabetes,5.8,2.8,8.8,caste,General,"5.8 (2.8, 8.8)",Sikkim
11,Sikkim,Rural,Diagnosed,4.5,2,7.1,caste,General,"4.5 (2, 7.1)",Sikkim
11,Sikkim,Rural,Treated,3.2,1.2,5.2,caste,General,"3.2 (1.2, 5.2)",Sikkim
11,Sikkim,Rural,Controlled,1.8,0.4,3.1,caste,General,"1.8 (0.4, 3.1)",Sikkim
11,Sikkim,Rural,Screened,40.1,36.9,43.2,caste,OBC,"40.1 (36.9, 43.2)",Sikkim
11,Sikkim,Rural,Diabetes,4.9,3.8,6,caste,OBC,"4.9 (3.8, 6)",Sikkim
11,Sikkim,Rural,Diagnosed,4.1,3.1,5,caste,OBC,"4.1 (3.1, 5)",Sikkim
11,Sikkim,Rural,Treated,2.7,2,3.4,caste,OBC,"2.7 (2, 3.4)",Sikkim
11,Sikkim,Rural,Controlled,2.5,1.7,3.2,caste,OBC,"2.5 (1.7, 3.2)",Sikkim
11,Sikkim,Rural,Screened,31.1,23.1,39.1,caste,Schedule Caste,"31.1 (23.1, 39.1)",Sikkim
11,Sikkim,Rural,Diabetes,5.9,2.8,9,caste,Schedule Caste,"5.9 (2.8, 9)",Sikkim
11,Sikkim,Rural,Diagnosed,4.8,1.9,7.7,caste,Schedule Caste,"4.8 (1.9, 7.7)",Sikkim
11,Sikkim,Rural,Treated,3.5,0.7,6.2,caste,Schedule Caste,"3.5 (0.7, 6.2)",Sikkim
11,Sikkim,Rural,Controlled,1.4,0.1,2.8,caste,Schedule Caste,"1.4 (0.1, 2.8)",Sikkim
11,Sikkim,Rural,Screened,33.2,29.5,37,caste,Schedule Tribe,"33.2 (29.5, 37)",Sikkim
11,Sikkim,Rural,Diabetes,3.9,2.8,4.9,caste,Schedule Tribe,"3.9 (2.8, 4.9)",Sikkim
11,Sikkim,Rural,Diagnosed,3,2.1,3.9,caste,Schedule Tribe,"3 (2.1, 3.9)",Sikkim
11,Sikkim,Rural,Treated,1.8,1.1,2.5,caste,Schedule Tribe,"1.8 (1.1, 2.5)",Sikkim
11,Sikkim,Rural,Controlled,1.9,1.2,2.6,caste,Schedule Tribe,"1.9 (1.2, 2.6)",Sikkim
11,Sikkim,Urban,Screened,54.3,37.8,70.9,caste,General,"54.3 (37.8, 70.9)",Sikkim
11,Sikkim,Urban,Diabetes,4.4,0.3,8.6,caste,General,"4.4 (0.3, 8.6)",Sikkim
11,Sikkim,Urban,Diagnosed,3.1,-0.6,6.7,caste,General,"3.1 (-0.6, 6.7)",Sikkim
11,Sikkim,Urban,Treated,2.1,-1.3,5.6,caste,General,"2.1 (-1.3, 5.6)",Sikkim
11,Sikkim,Urban,Controlled,2.5,-0.3,5.2,caste,General,"2.5 (-0.3, 5.2)",Sikkim
11,Sikkim,Urban,Screened,41.1,31,51.2,caste,OBC,"41.1 (31, 51.2)",Sikkim
11,Sikkim,Urban,Diabetes,8.5,5.4,11.6,caste,OBC,"8.5 (5.4, 11.6)",Sikkim
11,Sikkim,Urban,Diagnosed,7.6,4.7,10.6,caste,OBC,"7.6 (4.7, 10.6)",Sikkim
11,Sikkim,Urban,Treated,5.4,2.7,8.1,caste,OBC,"5.4 (2.7, 8.1)",Sikkim
11,Sikkim,Urban,Controlled,3,1.4,4.6,caste,OBC,"3 (1.4, 4.6)",Sikkim
11,Sikkim,Urban,Screened,39.2,23.6,54.8,caste,Schedule Caste,"39.2 (23.6, 54.8)",Sikkim
11,Sikkim,Urban,Diabetes,13.8,1.9,25.6,caste,Schedule Caste,"13.8 (1.9, 25.6)",Sikkim
11,Sikkim,Urban,Diagnosed,9,-0,18,caste,Schedule Caste,"9 (0, 18)",Sikkim
11,Sikkim,Urban,Treated,9,-0,18,caste,Schedule Caste,"9 (0, 18)",Sikkim
11,Sikkim,Urban,Controlled,2.1,-2,6.1,caste,Schedule Caste,"2.1 (-2, 6.1)",Sikkim
11,Sikkim,Urban,Screened,34.9,26,43.8,caste,Schedule Tribe,"34.9 (26, 43.8)",Sikkim
11,Sikkim,Urban,Diabetes,4.5,1.4,7.5,caste,Schedule Tribe,"4.5 (1.4, 7.5)",Sikkim
11,Sikkim,Urban,Diagnosed,4,1.1,6.8,caste,Schedule Tribe,"4 (1.1, 6.8)",Sikkim
11,Sikkim,Urban,Treated,2.1,0.2,4,caste,Schedule Tribe,"2.1 (0.2, 4)",Sikkim
11,Sikkim,Urban,Controlled,2.2,0.1,4.4,caste,Schedule Tribe,"2.2 (0.1, 4.4)",Sikkim
12,Arunachal Pradesh,Rural,Screened,33.3,28.1,38.5,caste,General,"33.3 (28.1, 38.5)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diabetes,2.6,1.8,3.5,caste,General,"2.6 (1.8, 3.5)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diagnosed,1.9,1.2,2.6,caste,General,"1.9 (1.2, 2.6)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Treated,0.8,0.5,1.2,caste,General,"0.8 (0.5, 1.2)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Controlled,1,0.4,1.6,caste,General,"1 (0.4, 1.6)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Screened,39.9,28.2,51.7,caste,OBC,"39.9 (28.2, 51.7)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diabetes,2,0.7,3.3,caste,OBC,"2 (0.7, 3.3)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diagnosed,1.4,0.3,2.4,caste,OBC,"1.4 (0.3, 2.4)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Treated,1.2,0.1,2.2,caste,OBC,"1.2 (0.1, 2.2)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Controlled,1,0,2,caste,OBC,"1 (0, 2)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Screened,24.4,19.3,29.4,caste,Schedule Caste,"24.4 (19.3, 29.4)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diabetes,2.9,1.8,3.9,caste,Schedule Caste,"2.9 (1.8, 3.9)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diagnosed,2.1,1.1,3.1,caste,Schedule Caste,"2.1 (1.1, 3.1)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Treated,0.4,0.1,0.8,caste,Schedule Caste,"0.4 (0.1, 0.8)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Controlled,1.8,0.8,2.7,caste,Schedule Caste,"1.8 (0.8, 2.7)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Screened,29.2,27,31.5,caste,Schedule Tribe,"29.2 (27, 31.5)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diabetes,3.2,2.6,3.9,caste,Schedule Tribe,"3.2 (2.6, 3.9)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diagnosed,2.7,2.1,3.3,caste,Schedule Tribe,"2.7 (2.1, 3.3)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Treated,0.7,0.5,0.9,caste,Schedule Tribe,"0.7 (0.5, 0.9)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Controlled,2.2,1.6,2.8,caste,Schedule Tribe,"2.2 (1.6, 2.8)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Screened,37.8,31.5,44.1,caste,General,"37.8 (31.5, 44.1)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diabetes,5.8,4.3,7.3,caste,General,"5.8 (4.3, 7.3)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diagnosed,4.1,2.8,5.5,caste,General,"4.1 (2.8, 5.5)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Treated,2.2,1.4,3.1,caste,General,"2.2 (1.4, 3.1)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Controlled,2.9,1.8,4,caste,General,"2.9 (1.8, 4)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Screened,42,33.6,50.4,caste,OBC,"42 (33.6, 50.4)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diabetes,5.4,3,7.8,caste,OBC,"5.4 (3, 7.8)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diagnosed,3.1,1.4,4.7,caste,OBC,"3.1 (1.4, 4.7)",Arunachal Pradesh
