state,n5_state,residence,variable,estimate,lci,uci,stratification,strata,est_ci,ST_NM
5,Uttarakhand,Rural,Diagnosed,80.2,72.7,87.6,education,Secondary,"80.2 (72.7, 87.6)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,83.3,71.3,95.2,education,Higher,"83.3 (71.3, 95.2)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,59,39.7,78.4,education,No education,"59 (39.7, 78.4)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,65.6,39.8,91.5,education,Primary,"65.6 (39.8, 91.5)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,71.8,57,86.5,education,Secondary,"71.8 (57, 86.5)",Uttarakhand
6,Haryana,Rural,Diagnosed,85.5,77.2,93.8,education,Higher,"85.5 (77.2, 93.8)",Haryana
6,Haryana,Rural,Diagnosed,71.8,66.4,77.3,education,No education,"71.8 (66.4, 77.3)",Haryana
6,Haryana,Rural,Diagnosed,73.7,66,81.5,education,Primary,"73.7 (66, 81.5)",Haryana
6,Haryana,Rural,Diagnosed,76.4,71.7,81.1,education,Secondary,"76.4 (71.7, 81.1)",Haryana
6,Haryana,Urban,Diagnosed,78.6,68.1,89.1,education,Higher,"78.6 (68.1, 89.1)",Haryana
6,Haryana,Urban,Diagnosed,82.5,74.9,90,education,No education,"82.5 (74.9, 90)",Haryana
6,Haryana,Urban,Diagnosed,82.7,72.8,92.6,education,Primary,"82.7 (72.8, 92.6)",Haryana
6,Haryana,Urban,Diagnosed,88.1,84,92.2,education,Secondary,"88.1 (84, 92.2)",Haryana
7,Nct Of Delhi,Rural,Diagnosed,85.7,54.1,117.2,education,Higher,"85.7 (54.1, 117.2)",Delhi
7,Nct Of Delhi,Rural,Diagnosed,88.2,66.6,109.8,education,No education,"88.2 (66.6, 109.8)",Delhi
7,Nct Of Delhi,Rural,Diagnosed,88.6,69,108.1,education,Primary,"88.6 (69, 108.1)",Delhi
7,Nct Of Delhi,Rural,Diagnosed,66.5,50.4,82.5,education,Secondary,"66.5 (50.4, 82.5)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,85.1,79.1,91.1,education,Higher,"85.1 (79.1, 91.1)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,72.7,65,80.4,education,No education,"72.7 (65, 80.4)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,70.6,61,80.2,education,Primary,"70.6 (61, 80.2)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,73.4,68.2,78.7,education,Secondary,"73.4 (68.2, 78.7)",Delhi
8,Rajasthan,Rural,Diagnosed,84.8,75.8,93.8,education,Higher,"84.8 (75.8, 93.8)",Rajasthan
8,Rajasthan,Rural,Diagnosed,76.2,71.4,81.1,education,No education,"76.2 (71.4, 81.1)",Rajasthan
8,Rajasthan,Rural,Diagnosed,82.7,76.1,89.2,education,Primary,"82.7 (76.1, 89.2)",Rajasthan
8,Rajasthan,Rural,Diagnosed,82.5,77.6,87.4,education,Secondary,"82.5 (77.6, 87.4)",Rajasthan
8,Rajasthan,Urban,Diagnosed,88.2,79.4,97.1,education,Higher,"88.2 (79.4, 97.1)",Rajasthan
8,Rajasthan,Urban,Diagnosed,81.5,73.7,89.2,education,No education,"81.5 (73.7, 89.2)",Rajasthan
8,Rajasthan,Urban,Diagnosed,90.8,85.5,96.1,education,Primary,"90.8 (85.5, 96.1)",Rajasthan
8,Rajasthan,Urban,Diagnosed,86.1,81.1,91,education,Secondary,"86.1 (81.1, 91)",Rajasthan
9,Uttar Pradesh,Rural,Diagnosed,84.6,80.8,88.3,education,Higher,"84.6 (80.8, 88.3)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,73.1,70.5,75.8,education,No education,"73.1 (70.5, 75.8)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,75.4,71.4,79.3,education,Primary,"75.4 (71.4, 79.3)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,75.5,72.6,78.5,education,Secondary,"75.5 (72.6, 78.5)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,79.3,73.2,85.4,education,Higher,"79.3 (73.2, 85.4)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,74.4,68.7,80.1,education,No education,"74.4 (68.7, 80.1)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,70,59.2,80.7,education,Primary,"70 (59.2, 80.7)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,72,66.5,77.6,education,Secondary,"72 (66.5, 77.6)",Uttar Pradesh
10,Bihar,Rural,Diagnosed,79.1,73.1,85.1,education,Higher,"79.1 (73.1, 85.1)",Bihar
10,Bihar,Rural,Diagnosed,68.4,64.7,72,education,No education,"68.4 (64.7, 72)",Bihar
10,Bihar,Rural,Diagnosed,72.4,65.8,79,education,Primary,"72.4 (65.8, 79)",Bihar
10,Bihar,Rural,Diagnosed,75.2,71.2,79.3,education,Secondary,"75.2 (71.2, 79.3)",Bihar
10,Bihar,Urban,Diagnosed,78.5,66.1,90.9,education,Higher,"78.5 (66.1, 90.9)",Bihar
10,Bihar,Urban,Diagnosed,80.8,72.1,89.4,education,No education,"80.8 (72.1, 89.4)",Bihar
10,Bihar,Urban,Diagnosed,67.7,50.2,85.2,education,Primary,"67.7 (50.2, 85.2)",Bihar
10,Bihar,Urban,Diagnosed,80.5,73.3,87.8,education,Secondary,"80.5 (73.3, 87.8)",Bihar
11,Sikkim,Rural,Diagnosed,92.3,82.4,102.3,education,Higher,"92.3 (82.4, 102.3)",Sikkim
11,Sikkim,Rural,Diagnosed,78,68,88,education,No education,"78 (68, 88)",Sikkim
11,Sikkim,Rural,Diagnosed,93.6,87.1,100.1,education,Primary,"93.6 (87.1, 100.1)",Sikkim
11,Sikkim,Rural,Diagnosed,71.5,58.9,84.1,education,Secondary,"71.5 (58.9, 84.1)",Sikkim
11,Sikkim,Urban,Diagnosed,47,13.1,80.9,education,Higher,"47 (13.1, 80.9)",Sikkim
11,Sikkim,Urban,Diagnosed,98.5,95.4,101.7,education,No education,"98.5 (95.4, 101.7)",Sikkim
11,Sikkim,Urban,Diagnosed,76.6,54.7,98.6,education,Primary,"76.6 (54.7, 98.6)",Sikkim
11,Sikkim,Urban,Diagnosed,94.8,88.1,101.5,education,Secondary,"94.8 (88.1, 101.5)",Sikkim
12,Arunachal Pradesh,Rural,Diagnosed,83,74.6,91.3,education,Higher,"83 (74.6, 91.3)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diagnosed,78.8,72.9,84.7,education,No education,"78.8 (72.9, 84.7)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diagnosed,75.8,65.7,85.9,education,Primary,"75.8 (65.7, 85.9)",Arunachal Pradesh
12,Arunachal Pradesh,Rural,Diagnosed,86.5,81.7,91.3,education,Secondary,"86.5 (81.7, 91.3)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diagnosed,89.3,82.7,95.9,education,Higher,"89.3 (82.7, 95.9)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diagnosed,72.5,58.6,86.5,education,No education,"72.5 (58.6, 86.5)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diagnosed,83.3,69.8,96.8,education,Primary,"83.3 (69.8, 96.8)",Arunachal Pradesh
12,Arunachal Pradesh,Urban,Diagnosed,81.3,74.5,88,education,Secondary,"81.3 (74.5, 88)",Arunachal Pradesh
13,Nagaland,Rural,Diagnosed,93.3,80.9,105.7,education,Higher,"93.3 (80.9, 105.7)",Nagaland
13,Nagaland,Rural,Diagnosed,65.7,49.9,81.5,education,No education,"65.7 (49.9, 81.5)",Nagaland
13,Nagaland,Rural,Diagnosed,47.6,29.7,65.5,education,Primary,"47.6 (29.7, 65.5)",Nagaland
13,Nagaland,Rural,Diagnosed,55.1,38.6,71.7,education,Secondary,"55.1 (38.6, 71.7)",Nagaland
13,Nagaland,Urban,Diagnosed,97.6,94.3,100.8,education,Higher,"97.6 (94.3, 100.8)",Nagaland
13,Nagaland,Urban,Diagnosed,70.3,39.2,101.4,education,No education,"70.3 (39.2, 101.4)",Nagaland
13,Nagaland,Urban,Diagnosed,77.3,56.4,98.2,education,Primary,"77.3 (56.4, 98.2)",Nagaland
13,Nagaland,Urban,Diagnosed,83.4,73.7,93,education,Secondary,"83.4 (73.7, 93)",Nagaland
14,Manipur,Rural,Diagnosed,64.9,46.9,83,education,Higher,"64.9 (46.9, 83)",Manipur
14,Manipur,Rural,Diagnosed,74.5,63.9,85.2,education,No education,"74.5 (63.9, 85.2)",Manipur
14,Manipur,Rural,Diagnosed,68.1,53.6,82.5,education,Primary,"68.1 (53.6, 82.5)",Manipur
14,Manipur,Rural,Diagnosed,63.4,51.6,75.2,education,Secondary,"63.4 (51.6, 75.2)",Manipur
14,Manipur,Urban,Diagnosed,85.2,77.5,92.9,education,Higher,"85.2 (77.5, 92.9)",Manipur
14,Manipur,Urban,Diagnosed,83.1,71.8,94.4,education,No education,"83.1 (71.8, 94.4)",Manipur
14,Manipur,Urban,Diagnosed,83.6,63.9,103.3,education,Primary,"83.6 (63.9, 103.3)",Manipur
14,Manipur,Urban,Diagnosed,67.4,57.5,77.4,education,Secondary,"67.4 (57.5, 77.4)",Manipur
15,Mizoram,Rural,Diagnosed,84.2,66.4,101.9,education,Higher,"84.2 (66.4, 101.9)",Mizoram
15,Mizoram,Rural,Diagnosed,49.8,22.5,77.1,education,No education,"49.8 (22.5, 77.1)",Mizoram
15,Mizoram,Rural,Diagnosed,75.8,63.9,87.7,education,Primary,"75.8 (63.9, 87.7)",Mizoram
15,Mizoram,Rural,Diagnosed,83,74,92,education,Secondary,"83 (74, 92)",Mizoram
15,Mizoram,Urban,Diagnosed,90.9,81.8,100,education,Higher,"90.9 (81.8, 100)",Mizoram
15,Mizoram,Urban,Diagnosed,100,100,100,education,No education,"100 (100, 100)",Mizoram
15,Mizoram,Urban,Diagnosed,86.9,74.3,99.6,education,Primary,"86.9 (74.3, 99.6)",Mizoram
15,Mizoram,Urban,Diagnosed,89.6,82,97.1,education,Secondary,"89.6 (82, 97.1)",Mizoram
16,Tripura,Rural,Diagnosed,83,67.5,98.5,education,Higher,"83 (67.5, 98.5)",Tripura
16,Tripura,Rural,Diagnosed,52.2,42.1,62.3,education,No education,"52.2 (42.1, 62.3)",Tripura
16,Tripura,Rural,Diagnosed,71.7,63.2,80.1,education,Primary,"71.7 (63.2, 80.1)",Tripura
16,Tripura,Rural,Diagnosed,69.9,60.9,79,education,Secondary,"69.9 (60.9, 79)",Tripura
16,Tripura,Urban,Diagnosed,75.3,57.4,93.3,education,Higher,"75.3 (57.4, 93.3)",Tripura
16,Tripura,Urban,Diagnosed,58.5,27.2,89.8,education,No education,"58.5 (27.2, 89.8)",Tripura
16,Tripura,Urban,Diagnosed,83.6,69.6,97.7,education,Primary,"83.6 (69.6, 97.7)",Tripura
16,Tripura,Urban,Diagnosed,56.9,45.6,68.2,education,Secondary,"56.9 (45.6, 68.2)",Tripura
17,Meghalaya,Rural,Diagnosed,64.5,39.5,89.5,education,Higher,"64.5 (39.5, 89.5)",Meghalaya
17,Meghalaya,Rural,Diagnosed,57.4,43.5,71.3,education,No education,"57.4 (43.5, 71.3)",Meghalaya
17,Meghalaya,Rural,Diagnosed,70.6,57.4,83.9,education,Primary,"70.6 (57.4, 83.9)",Meghalaya
17,Meghalaya,Rural,Diagnosed,87.8,81.6,94.1,education,Secondary,"87.8 (81.6, 94.1)",Meghalaya
17,Meghalaya,Urban,Diagnosed,82.8,66.8,98.8,education,Higher,"82.8 (66.8, 98.8)",Meghalaya
17,Meghalaya,Urban,Diagnosed,73,50,96.1,education,No education,"73 (50, 96.1)",Meghalaya
17,Meghalaya,Urban,Diagnosed,77.5,56.6,98.4,education,Primary,"77.5 (56.6, 98.4)",Meghalaya
17,Meghalaya,Urban,Diagnosed,75,54.9,95.1,education,Secondary,"75 (54.9, 95.1)",Meghalaya
18,Assam,Rural,Diagnosed,73.2,65.1,81.3,education,Higher,"73.2 (65.1, 81.3)",Assam
18,Assam,Rural,Diagnosed,78.9,74.5,83.2,education,No education,"78.9 (74.5, 83.2)",Assam
18,Assam,Rural,Diagnosed,78.2,72.2,84.2,education,Primary,"78.2 (72.2, 84.2)",Assam
18,Assam,Rural,Diagnosed,72.6,68.5,76.8,education,Secondary,"72.6 (68.5, 76.8)",Assam
18,Assam,Urban,Diagnosed,77.4,66.1,88.7,education,Higher,"77.4 (66.1, 88.7)",Assam
18,Assam,Urban,Diagnosed,69.1,54.9,83.3,education,No education,"69.1 (54.9, 83.3)",Assam
18,Assam,Urban,Diagnosed,78.5,67.8,89.1,education,Primary,"78.5 (67.8, 89.1)",Assam
18,Assam,Urban,Diagnosed,75.2,66.4,83.9,education,Secondary,"75.2 (66.4, 83.9)",Assam
19,West Bengal,Rural,Diagnosed,66.8,50.6,83,education,Higher,"66.8 (50.6, 83)",West Bengal
19,West Bengal,Rural,Diagnosed,62.5,55.4,69.5,education,No education,"62.5 (55.4, 69.5)",West Bengal
19,West Bengal,Rural,Diagnosed,53.7,45.5,61.9,education,Primary,"53.7 (45.5, 61.9)",West Bengal
19,West Bengal,Rural,Diagnosed,70.7,64.5,77,education,Secondary,"70.7 (64.5, 77)",West Bengal
19,West Bengal,Urban,Diagnosed,71.6,60.3,82.9,education,Higher,"71.6 (60.3, 82.9)",West Bengal
19,West Bengal,Urban,Diagnosed,62.8,51.4,74.1,education,No education,"62.8 (51.4, 74.1)",West Bengal
19,West Bengal,Urban,Diagnosed,74.6,64.1,85.1,education,Primary,"74.6 (64.1, 85.1)",West Bengal
19,West Bengal,Urban,Diagnosed,69.5,61.3,77.7,education,Secondary,"69.5 (61.3, 77.7)",West Bengal
20,Jharkhand,Rural,Diagnosed,73.1,62,84.2,education,Higher,"73.1 (62, 84.2)",Jharkhand
20,Jharkhand,Rural,Diagnosed,69.6,64.2,75.1,education,No education,"69.6 (64.2, 75.1)",Jharkhand
20,Jharkhand,Rural,Diagnosed,76.1,69.3,83,education,Primary,"76.1 (69.3, 83)",Jharkhand
20,Jharkhand,Rural,Diagnosed,76.1,69.9,82.3,education,Secondary,"76.1 (69.9, 82.3)",Jharkhand
20,Jharkhand,Urban,Diagnosed,77.1,66.9,87.3,education,Higher,"77.1 (66.9, 87.3)",Jharkhand
20,Jharkhand,Urban,Diagnosed,72.6,62.5,82.6,education,No education,"72.6 (62.5, 82.6)",Jharkhand
20,Jharkhand,Urban,Diagnosed,76.4,61.8,91,education,Primary,"76.4 (61.8, 91)",Jharkhand
20,Jharkhand,Urban,Diagnosed,82.7,76.4,89,education,Secondary,"82.7 (76.4, 89)",Jharkhand
21,Odisha,Rural,Diagnosed,69.6,59.2,80,education,Higher,"69.6 (59.2, 80)",Odisha
21,Odisha,Rural,Diagnosed,59.9,53.5,66.3,education,No education,"59.9 (53.5, 66.3)",Odisha
21,Odisha,Rural,Diagnosed,71.1,65.9,76.4,education,Primary,"71.1 (65.9, 76.4)",Odisha
21,Odisha,Rural,Diagnosed,72.4,67.7,77,education,Secondary,"72.4 (67.7, 77)",Odisha
21,Odisha,Urban,Diagnosed,73.3,59.7,87,education,Higher,"73.3 (59.7, 87)",Odisha
21,Odisha,Urban,Diagnosed,75.2,65.1,85.4,education,No education,"75.2 (65.1, 85.4)",Odisha
21,Odisha,Urban,Diagnosed,79.2,68.4,90,education,Primary,"79.2 (68.4, 90)",Odisha
21,Odisha,Urban,Diagnosed,71.6,63.2,80.1,education,Secondary,"71.6 (63.2, 80.1)",Odisha
22,Chhattisgarh,Rural,Diagnosed,68,54.9,81.1,education,Higher,"68 (54.9, 81.1)",Chhattisgarh
22,Chhattisgarh,Rural,Diagnosed,68.3,62.3,74.3,education,No education,"68.3 (62.3, 74.3)",Chhattisgarh
22,Chhattisgarh,Rural,Diagnosed,72.2,64.8,79.5,education,Primary,"72.2 (64.8, 79.5)",Chhattisgarh
22,Chhattisgarh,Rural,Diagnosed,74.2,68.3,80.1,education,Secondary,"74.2 (68.3, 80.1)",Chhattisgarh
22,Chhattisgarh,Urban,Diagnosed,81.5,72.1,90.9,education,Higher,"81.5 (72.1, 90.9)",Chhattisgarh
22,Chhattisgarh,Urban,Diagnosed,77.5,68.2,86.8,education,No education,"77.5 (68.2, 86.8)",Chhattisgarh
22,Chhattisgarh,Urban,Diagnosed,71.3,55.4,87.2,education,Primary,"71.3 (55.4, 87.2)",Chhattisgarh
22,Chhattisgarh,Urban,Diagnosed,68,56.1,79.9,education,Secondary,"68 (56.1, 79.9)",Chhattisgarh
23,Madhya Pradesh,Rural,Diagnosed,73.4,63.5,83.2,education,Higher,"73.4 (63.5, 83.2)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diagnosed,54.1,49.2,59.1,education,No education,"54.1 (49.2, 59.1)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diagnosed,57.1,50.2,64.1,education,Primary,"57.1 (50.2, 64.1)",Madhya Pradesh
23,Madhya Pradesh,Rural,Diagnosed,60.3,54.6,65.9,education,Secondary,"60.3 (54.6, 65.9)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diagnosed,71.4,61.1,81.6,education,Higher,"71.4 (61.1, 81.6)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diagnosed,66.5,55.6,77.3,education,No education,"66.5 (55.6, 77.3)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diagnosed,66.7,56.2,77.2,education,Primary,"66.7 (56.2, 77.2)",Madhya Pradesh
23,Madhya Pradesh,Urban,Diagnosed,72.5,64.9,80.1,education,Secondary,"72.5 (64.9, 80.1)",Madhya Pradesh
24,Gujarat,Rural,Diagnosed,70.1,58,82.2,education,Higher,"70.1 (58, 82.2)",Gujarat
24,Gujarat,Rural,Diagnosed,61.1,54.9,67.4,education,No education,"61.1 (54.9, 67.4)",Gujarat
24,Gujarat,Rural,Diagnosed,63.9,56,71.8,education,Primary,"63.9 (56, 71.8)",Gujarat
24,Gujarat,Rural,Diagnosed,59.8,53.7,65.9,education,Secondary,"59.8 (53.7, 65.9)",Gujarat
24,Gujarat,Urban,Diagnosed,72.2,61.2,83.3,education,Higher,"72.2 (61.2, 83.3)",Gujarat
24,Gujarat,Urban,Diagnosed,74.2,64.4,84.1,education,No education,"74.2 (64.4, 84.1)",Gujarat
24,Gujarat,Urban,Diagnosed,56.5,42.1,70.8,education,Primary,"56.5 (42.1, 70.8)",Gujarat
24,Gujarat,Urban,Diagnosed,72.4,65.7,79,education,Secondary,"72.4 (65.7, 79)",Gujarat
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diagnosed,70.9,34,107.9,education,Higher,"70.9 (34, 107.9)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diagnosed,59.8,41,78.6,education,No education,"59.8 (41, 78.6)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diagnosed,18.5,-2.9,39.8,education,Primary,"18.5 (-2.9, 39.8)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Rural,Diagnosed,38.2,20.2,56.2,education,Secondary,"38.2 (20.2, 56.2)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diagnosed,64.1,41.4,86.7,education,Higher,"64.1 (41.4, 86.7)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diagnosed,55.3,31.8,78.9,education,No education,"55.3 (31.8, 78.9)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diagnosed,53,30.1,76,education,Primary,"53 (30.1, 76)",Dadra & Nagar Haveli And Daman & Diu
25,Dadra & Nagar Haveli And Daman & Diu,Urban,Diagnosed,52.3,35.1,69.5,education,Secondary,"52.3 (35.1, 69.5)",Dadra & Nagar Haveli And Daman & Diu
27,Maharashtra,Rural,Diagnosed,63.2,49.9,76.5,education,Higher,"63.2 (49.9, 76.5)",Maharashtra
27,Maharashtra,Rural,Diagnosed,66.2,59.9,72.5,education,No education,"66.2 (59.9, 72.5)",Maharashtra
27,Maharashtra,Rural,Diagnosed,70.3,64.1,76.6,education,Primary,"70.3 (64.1, 76.6)",Maharashtra
27,Maharashtra,Rural,Diagnosed,65.1,60,70.1,education,Secondary,"65.1 (60, 70.1)",Maharashtra
27,Maharashtra,Urban,Diagnosed,76.5,67,86.1,education,Higher,"76.5 (67, 86.1)",Maharashtra
27,Maharashtra,Urban,Diagnosed,70.8,61.6,79.9,education,No education,"70.8 (61.6, 79.9)",Maharashtra
27,Maharashtra,Urban,Diagnosed,76.5,66.7,86.2,education,Primary,"76.5 (66.7, 86.2)",Maharashtra
27,Maharashtra,Urban,Diagnosed,72.7,64.6,80.8,education,Secondary,"72.7 (64.6, 80.8)",Maharashtra
28,Andhra Pradesh,Rural,Diagnosed,58.7,43.5,73.8,education,Higher,"58.7 (43.5, 73.8)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diagnosed,68.4,62.7,74.1,education,No education,"68.4 (62.7, 74.1)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diagnosed,70.3,62.9,77.7,education,Primary,"70.3 (62.9, 77.7)",Andhra Pradesh
28,Andhra Pradesh,Rural,Diagnosed,65,57.9,72,education,Secondary,"65 (57.9, 72)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diagnosed,59.8,48.1,71.4,education,Higher,"59.8 (48.1, 71.4)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diagnosed,61.6,52.1,71.1,education,No education,"61.6 (52.1, 71.1)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diagnosed,76.5,66.8,86.2,education,Primary,"76.5 (66.8, 86.2)",Andhra Pradesh
28,Andhra Pradesh,Urban,Diagnosed,68.7,61.3,76.1,education,Secondary,"68.7 (61.3, 76.1)",Andhra Pradesh
29,Karnataka,Rural,Diagnosed,69.1,59,79.2,education,Higher,"69.1 (59, 79.2)",Karnataka
29,Karnataka,Rural,Diagnosed,71.2,65.7,76.7,education,No education,"71.2 (65.7, 76.7)",Karnataka
29,Karnataka,Rural,Diagnosed,71.2,65.1,77.3,education,Primary,"71.2 (65.1, 77.3)",Karnataka
29,Karnataka,Rural,Diagnosed,65.1,59.9,70.3,education,Secondary,"65.1 (59.9, 70.3)",Karnataka
29,Karnataka,Urban,Diagnosed,75.2,63.9,86.6,education,Higher,"75.2 (63.9, 86.6)",Karnataka
29,Karnataka,Urban,Diagnosed,78.5,70.9,86.1,education,No education,"78.5 (70.9, 86.1)",Karnataka
29,Karnataka,Urban,Diagnosed,76.2,66.8,85.5,education,Primary,"76.2 (66.8, 85.5)",Karnataka
29,Karnataka,Urban,Diagnosed,65.2,57.8,72.6,education,Secondary,"65.2 (57.8, 72.6)",Karnataka
30,Goa,Rural,Diagnosed,79.1,53.1,105.2,education,Higher,"79.1 (53.1, 105.2)",Goa
30,Goa,Rural,Diagnosed,61.1,20.1,102,education,No education,"61.1 (20.1, 102)",Goa
30,Goa,Rural,Diagnosed,78.6,60.3,96.9,education,Primary,"78.6 (60.3, 96.9)",Goa
30,Goa,Rural,Diagnosed,74.9,55.8,94,education,Secondary,"74.9 (55.8, 94)",Goa
30,Goa,Urban,Diagnosed,85.8,71.3,100.4,education,Higher,"85.8 (71.3, 100.4)",Goa
30,Goa,Urban,Diagnosed,91.9,82.6,101.2,education,No education,"91.9 (82.6, 101.2)",Goa
30,Goa,Urban,Diagnosed,84.4,62.4,106.4,education,Primary,"84.4 (62.4, 106.4)",Goa
30,Goa,Urban,Diagnosed,72.5,62.3,82.8,education,Secondary,"72.5 (62.3, 82.8)",Goa
31,Lakshadweep,Rural,Diagnosed,100,100,100,education,Higher,"100 (100, 100)",Lakshadweep
31,Lakshadweep,Rural,Diagnosed,100,100,100,education,No education,"100 (100, 100)",Lakshadweep
31,Lakshadweep,Rural,Diagnosed,87.2,69.7,104.6,education,Primary,"87.2 (69.7, 104.6)",Lakshadweep
31,Lakshadweep,Rural,Diagnosed,65,24.1,105.8,education,Secondary,"65 (24.1, 105.8)",Lakshadweep
31,Lakshadweep,Urban,Diagnosed,100,100,100,education,Higher,"100 (100, 100)",Lakshadweep
31,Lakshadweep,Urban,Diagnosed,95.6,89.3,101.9,education,No education,"95.6 (89.3, 101.9)",Lakshadweep
31,Lakshadweep,Urban,Diagnosed,92.4,86,98.8,education,Primary,"92.4 (86, 98.8)",Lakshadweep
31,Lakshadweep,Urban,Diagnosed,93,84.6,101.3,education,Secondary,"93 (84.6, 101.3)",Lakshadweep
32,Kerala,Rural,Diagnosed,82.4,73.2,91.6,education,Higher,"82.4 (73.2, 91.6)",Kerala
32,Kerala,Rural,Diagnosed,91.7,87.3,96.2,education,No education,"91.7 (87.3, 96.2)",Kerala
32,Kerala,Rural,Diagnosed,89.6,83.9,95.2,education,Primary,"89.6 (83.9, 95.2)",Kerala
32,Kerala,Rural,Diagnosed,79.4,74.9,83.9,education,Secondary,"79.4 (74.9, 83.9)",Kerala
32,Kerala,Urban,Diagnosed,81.8,72.1,91.4,education,Higher,"81.8 (72.1, 91.4)",Kerala
32,Kerala,Urban,Diagnosed,85.9,77.9,94,education,No education,"85.9 (77.9, 94)",Kerala
32,Kerala,Urban,Diagnosed,93.8,91.3,96.3,education,Primary,"93.8 (91.3, 96.3)",Kerala
32,Kerala,Urban,Diagnosed,88,83.6,92.3,education,Secondary,"88 (83.6, 92.3)",Kerala
33,Tamil Nadu,Rural,Diagnosed,80.2,73.9,86.4,education,Higher,"80.2 (73.9, 86.4)",Tamil Nadu
33,Tamil Nadu,Rural,Diagnosed,85.7,83,88.4,education,No education,"85.7 (83, 88.4)",Tamil Nadu
33,Tamil Nadu,Rural,Diagnosed,80.2,76,84.4,education,Primary,"80.2 (76, 84.4)",Tamil Nadu
33,Tamil Nadu,Rural,Diagnosed,78.7,74.9,82.5,education,Secondary,"78.7 (74.9, 82.5)",Tamil Nadu
33,Tamil Nadu,Urban,Diagnosed,88,84.1,91.9,education,Higher,"88 (84.1, 91.9)",Tamil Nadu
33,Tamil Nadu,Urban,Diagnosed,82,77.5,86.5,education,No education,"82 (77.5, 86.5)",Tamil Nadu
33,Tamil Nadu,Urban,Diagnosed,83.8,79.4,88.2,education,Primary,"83.8 (79.4, 88.2)",Tamil Nadu
33,Tamil Nadu,Urban,Diagnosed,82,78.6,85.4,education,Secondary,"82 (78.6, 85.4)",Tamil Nadu
34,Puducherry,Rural,Diagnosed,89.7,74.4,104.9,education,Higher,"89.7 (74.4, 104.9)",Puducherry
34,Puducherry,Rural,Diagnosed,80.2,66.7,93.7,education,No education,"80.2 (66.7, 93.7)",Puducherry
34,Puducherry,Rural,Diagnosed,76,54.2,97.9,education,Primary,"76 (54.2, 97.9)",Puducherry
34,Puducherry,Rural,Diagnosed,78.8,58.4,99.1,education,Secondary,"78.8 (58.4, 99.1)",Puducherry
34,Puducherry,Urban,Diagnosed,85.5,72.3,98.6,education,Higher,"85.5 (72.3, 98.6)",Puducherry
34,Puducherry,Urban,Diagnosed,90.6,80.5,100.6,education,No education,"90.6 (80.5, 100.6)",Puducherry
34,Puducherry,Urban,Diagnosed,87.5,79.5,95.6,education,Primary,"87.5 (79.5, 95.6)",Puducherry
34,Puducherry,Urban,Diagnosed,78.1,66.9,89.4,education,Secondary,"78.1 (66.9, 89.4)",Puducherry
35,Andaman & Nicobar Islands,Rural,Diagnosed,84,64.8,103.2,education,Higher,"84 (64.8, 103.2)",Andaman & Nicobar
35,Andaman & Nicobar Islands,Rural,Diagnosed,93,85.5,100.4,education,No education,"93 (85.5, 100.4)",Andaman & Nicobar
